,,sgd_fold_0,sgd_fold_1,sgd_fold_2,sgd_fold_3,sgd_fold_4
OR4E2,cnv_amp,0.0,0.0,0.0,0.0,0.0
NPM1,mut_important,0.0,0.0,0.0,0.0,0.0
NPM1,cnv_del,0.0,0.0,0.0,0.0,0.0
NPM1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF665,mut_important,0.01635715896385545,0.016460434036297225,0.017192575566687938,0.018764741709854885,0.0
ZNF665,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF665,cnv_amp,0.0,0.0,0.0,0.0,0.0
CDK4,mut_important,0.00023166362318744103,0.0010789584596818391,0.0005706732901432365,0.0014340896887071655,0.0
CDK4,cnv_del,0.0,0.0,0.0,0.0,0.0
CDK4,cnv_amp,0.09783628000778996,0.11214363190203547,0.07169538861473251,0.09900403514000684,0.12318320821436038
MN1,mut_important,0.14038382981604594,0.016905532299121905,0.12231126508109713,0.05923404106589613,0.09630039271310936
MN1,cnv_del,0.0,0.0,0.0,0.0,0.0
MN1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNHIT2,mut_important,0.037564008683364215,0.034775442035102085,2.5631254714803746e-05,0.028983152619432812,0.04679760204106984
ZNHIT2,cnv_del,0.0,0.0021424784561569887,0.010225355300558351,0.008006702505165459,0.011989317511304037
ZNHIT2,cnv_amp,0.003765092494681899,0.03067039355095205,0.0003545104958472247,0.0021649889800431778,0.03595540904975566
AGPS,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
AGPS,cnv_del,0.05938427118390958,0.0376768710926247,0.03416550121681763,0.024584826256492207,0.03623987573821256
AGPS,cnv_amp,0.007556510382515795,0.0018174191422620858,0.05617432486628775,0.04559203833689792,0.029713859926124887
ZMYM3,mut_important,0.014160148250479579,0.07966712295182582,0.017093517183265138,0.09002276962388159,0.058293140906713316
ZMYM3,cnv_del,0.0,0.0,0.0,0.0,0.0
ZMYM3,cnv_amp,0.0,0.0,0.0,0.0,0.0
EPB41L4A,mut_important,0.002137537809296127,0.00603746538951951,0.017482142573760278,0.016933180548195436,0.01959197832242683
EPB41L4A,cnv_del,0.017095185416390095,0.005626102302130039,0.016179174767918386,0.007466335694323682,3.533444745418457e-05
EPB41L4A,cnv_amp,0.03288522030048072,0.027043716899761046,0.04372419806369473,0.02365381108773605,0.04590519862520671
GPC3,mut_important,0.011628194488839774,0.015965017463622718,0.0,0.006026871006971985,0.008650229959072058
GPC3,cnv_del,0.0,0.0,0.0,0.0,0.0
GPC3,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR5J2,mut_important,0.0037804536251346255,0.0,0.02808683995600221,0.0028607838913203387,0.002030016802276325
OR5J2,cnv_del,0.008425728480620655,0.0004916547853153752,0.004063382021757309,0.021045322887979966,0.03235026371541179
OR5J2,cnv_amp,0.028142727857996576,0.008987930790461987,0.009861381253543423,8.019337153625987e-11,0.015588316895428533
IGHMBP2,mut_important,0.017406792259673027,0.010723555970696783,0.03174798286762163,0.0103363309660616,0.020857801409265415
IGHMBP2,cnv_del,0.0005127914347369325,0.0,0.028083997537169454,0.0018063939065424718,0.031129226536329553
IGHMBP2,cnv_amp,0.028689603570224882,0.004076964123527281,0.01849185323612744,0.026862662718379594,0.04989264467061132
TFAP4,mut_important,0.01865633451076129,0.0169165120187388,0.015062498221000753,0.0021510051200642655,0.0
TFAP4,cnv_del,0.0,0.0,0.0,0.0,0.0
TFAP4,cnv_amp,0.0,0.0,0.0,0.0,0.0
HPCAL1,mut_important,0.011320210167597997,0.015235408635907624,0.016779243286434334,0.0,0.013318950568614681
HPCAL1,cnv_del,0.03659041600433492,0.03837810784343952,0.03535335433425295,0.015341427021236956,0.015557464897817005
HPCAL1,cnv_amp,0.04085601756740345,0.032235793355006225,0.03258222396812556,0.003518992709401189,0.0390945499532035
ZNF324,mut_important,0.009414222975371755,0.018876590050625655,0.005406734562957813,0.0282613347592787,0.023387345522727997
ZNF324,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF324,cnv_amp,0.0,0.0,0.0,0.0,0.0
RSAD2,mut_important,0.007815877293548382,0.008639688778036145,0.006815562134343683,0.011842195229654403,0.0031099729502308397
RSAD2,cnv_del,0.01374135285844048,0.005781899445039153,0.00750657889691258,0.02215464012986148,0.010278786049755864
RSAD2,cnv_amp,0.021824724286280787,0.009655962980383057,0.08230714726332879,0.0021767317465149166,0.056126362269422754
CENPQ,mut_important,0.0012101318303003722,0.002686578224646318,0.0,0.002258163336995046,0.00016985772621166202
CENPQ,cnv_del,0.03196607302814483,0.027035263154463737,0.03094309266889868,0.03593738514089589,0.012914763066661715
CENPQ,cnv_amp,0.28536949742446543,0.24754649403857917,0.23808936568363723,0.16013256265139608,0.08933383297023798
SGMS2,mut_important,0.0,0.0,0.0,0.0,0.0
SGMS2,cnv_del,0.0,0.0,0.0,0.0,0.0
SGMS2,cnv_amp,0.04506396771658655,0.018423934579621524,0.01781225505526183,0.04925967538732645,0.054063923884787986
NMNAT1,mut_important,0.010471973685381815,0.028420372022939774,0.009262101885104006,0.0,0.007185956811533708
NMNAT1,cnv_del,0.0033981526835366723,0.01575053032224873,0.012679636234834823,0.014161922093734533,0.038149229147962434
NMNAT1,cnv_amp,0.006559573808170384,0.0,0.03987279729261507,0.01682527091519094,0.03947629382401493
CHRNB2,mut_important,0.03479314829034488,0.015959701358676835,0.02071685696259049,0.06524644796626475,2.0171715375020632e-05
CHRNB2,cnv_del,0.014207648312430612,0.014067713603049209,0.0,6.932381894353713e-05,0.00679905622905028
CHRNB2,cnv_amp,0.06468870071202017,0.0664450481917758,0.0071826997430892055,0.09530471617450768,0.04418069545649816
MX1,mut_important,0.014034709838962562,0.048415399885172766,0.034375068146598235,0.019444194108854618,0.00741640850327471
MX1,cnv_del,0.0,0.0,0.0,0.0,0.0
MX1,cnv_amp,0.0,0.0,0.0,0.0,0.0
HDAC2,mut_important,0.014561586957570235,0.02043912683408908,0.023483783011579624,0.0024364316849501974,0.028186819507066353
HDAC2,cnv_del,0.05963432963534989,0.015146502894654093,0.0439601567555525,0.008969831024715212,0.036446260595025926
HDAC2,cnv_amp,0.010380910946343308,0.014293586859820392,0.007595224210017589,0.014877989208764243,0.015320208414384882
IPO9,mut_important,0.050183672677444766,0.054946626928050926,0.004362818402805874,0.04696399194923547,0.05717741644567024
IPO9,cnv_del,0.015806553385833096,0.006213136728589841,0.0009656661153028531,0.011945306250282072,0.01667668743603189
IPO9,cnv_amp,0.08705924841842723,0.029798390015826397,0.09053199160732442,0.054641948459253555,0.060916623234938606
IPO8,mut_important,0.009455316483187747,0.000156680209997896,0.002996220338001631,0.0019084075682733645,0.0031099729502308397
IPO8,cnv_del,0.0,0.0,0.0,0.0,0.0
IPO8,cnv_amp,0.0,0.0,0.0,0.0,0.0
KLRC3,mut_important,0.0,0.0,0.0,0.0,0.0
KLRC3,cnv_del,0.0,0.0,0.0,0.0,0.0
KLRC3,cnv_amp,0.0,0.0,0.0,0.0,0.0
TRPM3,mut_important,0.01934331837601821,0.008878150952603659,0.051485522225627016,0.010648077555086883,0.0429355940917016
TRPM3,cnv_del,3.1329814312111405e-05,0.013842668121558396,0.014333680697433043,0.010633612833903582,0.0043482015991837
TRPM3,cnv_amp,0.011462579391462438,0.014293586859820392,0.028086610264076595,0.0074877412235150225,0.015564243295756525
HUS1,mut_important,0.014310828094424891,0.012732733235538673,0.021478826864086614,0.016871821270141,0.0
HUS1,cnv_del,0.028089546839671402,0.02135239937549772,0.02150949599445939,0.028087587088681438,0.0
HUS1,cnv_amp,0.08760852329976968,0.05022880867509972,0.019628478637671518,0.05997741098631409,0.04345488639935508
PHOSPHO2,mut_important,0.10368303221811805,0.08530559299591603,0.10609548535055052,0.11121071662614075,0.029676512441895925
PHOSPHO2,cnv_del,0.04774128732183802,0.05103540260445503,0.06479964498354998,0.06329675169532392,0.058394315139304515
PHOSPHO2,cnv_amp,0.048678299723310454,0.046937433384620864,0.028086612044379775,0.036722311748475824,0.04234000731960074
UTP14C,mut_important,0.0,0.015392630376634507,0.014174848255307631,0.019676076977484365,0.014183452129956375
UTP14C,cnv_del,0.0,0.0,0.0,0.0,0.0
UTP14C,cnv_amp,0.0,0.0,0.0,0.0,0.0
TWF1,mut_important,0.02899474007793821,0.024887686579444325,0.041782582107004994,0.02548185534358213,0.010368010497289396
TWF1,cnv_del,0.0,0.0,0.0,0.0,0.0
TWF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANKRD50,mut_important,0.07441244635690081,0.09220533111359407,0.07530628589021375,0.11524138211062628,0.03871843328990917
ANKRD50,cnv_del,0.03585702033228742,0.052898804844471986,0.05871832191723792,0.039544918692931384,0.04685834730003573
ANKRD50,cnv_amp,0.046928295069055305,0.02128366331275373,0.005942136032108147,0.014191863387590516,0.01108240183787337
GTF2H4,mut_important,0.021288635218268674,0.015388724708489588,0.015258319133090937,0.019708098924397923,1.6392278333947914e-06
GTF2H4,cnv_del,0.003079768334232529,0.027767969047708403,0.040446595021239984,0.0022034793217613168,0.04599735246682841
GTF2H4,cnv_amp,0.07737800512452903,0.05969304473524867,0.03686308407442365,0.057057855371762,0.07370591544922989
QRSL1,mut_important,0.0,0.04275974698039448,0.04581911725422222,0.040818787415308554,0.042026414190636414
QRSL1,cnv_del,0.07564347127919072,0.075176611592753,0.08039972918885681,0.009392929481877853,0.03389874404501496
QRSL1,cnv_amp,0.06352526608807552,0.009832899694395119,0.019812561403198623,0.03180270689981672,0.019938607053983867
ALDH16A1,mut_important,0.035287544756436626,0.0028001229004621223,0.0010200665828512781,0.028983395465971278,2.0711562673477166e-05
ALDH16A1,cnv_del,0.0,0.0,0.0,0.0,0.0
ALDH16A1,cnv_amp,0.0,0.0,0.0,0.0,0.0
RBM18,mut_important,0.0,0.0,0.0,0.0,0.0
RBM18,cnv_del,0.028086612044044647,0.0280866120440447,5.030241042217468e-05,0.0,7.518466267384043e-06
RBM18,cnv_amp,0.001155452520877481,0.009333334645087902,0.035191274336561905,0.004414699814044016,0.008810037576004553
PRPF4,mut_important,0.004276247048063218,0.005228342114487315,0.004769809097078119,0.008404955315073402,0.009872756092454436
PRPF4,cnv_del,0.0,0.0020171263993039954,0.015067793463679651,0.010636265518881504,0.015975932491186548
PRPF4,cnv_amp,0.023086640874050785,0.02518855787447229,0.03348042754434831,0.007007754010562026,0.02040769255484373
DDX1,mut_important,0.006273805150392739,0.0039529662435572425,0.0250566670700067,0.021371766296940913,0.00591906735247401
DDX1,cnv_del,0.011715067036658375,0.00966493723449076,5.1404968253564496e-05,0.017202834637902953,0.012669053611144334
DDX1,cnv_amp,0.003071538351549749,0.023321433965804026,0.04406263519476892,0.027486097851321264,0.024198131619035078
TMEM161A,mut_important,0.021186468361724647,0.0031555516468485183,0.013636248808367469,0.016898802714225208,0.0030555574838442923
TMEM161A,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM161A,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC71,mut_important,0.05729754321112064,0.026186637314820693,0.01146664835691251,0.02807636160566984,0.03136385887971071
CCDC71,cnv_del,0.0044111698378660105,0.006954441449928418,0.014116796587472044,0.0056022381568454705,0.00022317768025671564
CCDC71,cnv_amp,0.0008111040293267358,9.435652062009191e-05,0.013065092504410273,0.028086612044044626,0.013112660217494987
NEUROG3,mut_important,0.022503590347181655,0.007901403462902527,0.0076437822782798774,0.010249735612866306,0.019622216575723158
NEUROG3,cnv_del,0.029190666710389744,0.023657991024307136,0.006330088971300662,0.026949214160982646,0.016226628626979413
NEUROG3,cnv_amp,0.08821328688457938,0.06801546988896495,0.04208930292126217,0.0750548492847819,0.03242457144879904
MAP2K2,mut_important,5.286777719987953e-06,0.0,5.7700626640079846e-05,3.572822207161106e-09,1.8163773516850768e-06
MAP2K2,cnv_del,0.0,0.0,0.0,0.0,0.0
MAP2K2,cnv_amp,0.0,0.0,0.0,0.0,0.0
IZUMO1,mut_important,0.04470325716442015,0.015398668894691703,0.03599290329637995,0.0456491840556172,0.01983788889279493
IZUMO1,cnv_del,0.0,0.0,0.0,0.0,0.0
IZUMO1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM237,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM237,cnv_del,0.03125096245911583,0.057784007415263586,0.047333846624258526,0.037658795547167466,0.07133864247107492
TMEM237,cnv_amp,0.006743415976919129,0.0331580961684732,0.034084942713955575,0.007220221658185342,0.0034280442267811437
ORM1,mut_important,0.0,0.0,0.0,0.0,0.0
ORM1,cnv_del,0.028094704166323165,0.0020171263993039954,0.008138588010970662,0.0035899183472804744,0.00463160328999251
ORM1,cnv_amp,0.04725335825142954,0.004970340108626326,0.013134077954256142,0.029578948794740784,0.01029993276430721
NCAM2,mut_important,0.008420189080058618,0.0016978753671335464,0.027386536796896815,0.006289765474333607,0.03649573200936664
NCAM2,cnv_del,0.0,0.0,0.0,0.0,0.0
NCAM2,cnv_amp,0.0,0.0,0.0,0.0,0.0
FKTN,mut_important,0.014615267873883972,0.0010244622696366026,0.016889293076391573,0.0026318707135587582,5.398472984565358e-07
FKTN,cnv_del,0.0,0.0020171263993039954,0.015067793463679651,0.010636265518881504,0.015975932491186548
FKTN,cnv_amp,0.030027466065404324,0.010077387054149662,0.033754441165514765,0.037873424540783976,0.005975062986137757
DDX6,mut_important,0.024096606998281724,0.014811649668406247,0.014298832649652387,0.02809167797083663,0.014850555968963211
DDX6,cnv_del,0.019444023397523453,0.02997259989118013,0.02239355147004719,0.029916620893959824,0.03821130719016352
DDX6,cnv_amp,0.061070340661058514,0.04171751327614961,0.012034811959269281,0.03358480882967574,0.007654724790856567
PQLC2,mut_important,0.009028965683684989,0.0,0.030633183717690117,0.00618455731036007,0.0057201363906305945
PQLC2,cnv_del,0.053198486611343354,0.046992258298857524,0.015227214763803681,0.05663735191102631,0.024703956217744488
PQLC2,cnv_amp,0.02807895818042196,0.030719695034016677,0.060849884732136046,0.012017748078119103,0.062076351006851674
SORBS3,mut_important,0.011457734111051604,0.016235525946176704,0.014047620852432439,0.017923292744914256,0.0
SORBS3,cnv_del,0.017585822181195497,0.05186125374707176,0.010198951879474559,0.046746746452622584,0.0035625788075579886
SORBS3,cnv_amp,0.028086612044044647,0.05617322574098589,0.014857005201771958,0.0022071594928295365,0.0028180945621889804
ZNF280B,mut_important,0.011320210167597997,0.015235408635907624,0.016779243286434334,0.0,0.013318950568614681
ZNF280B,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF280B,cnv_amp,0.0,0.0,0.0,0.0,0.0
PLK2,mut_important,0.00036394048813519995,0.0,0.0005947018476912502,0.00021552545637529833,0.0011452100926118015
PLK2,cnv_del,0.04159728457019699,0.001627539683188868,0.045561849051000906,0.018307617489570834,0.00475362183655606
PLK2,cnv_amp,0.0013950776977709302,0.02104676154391536,0.03393254270365501,0.0006945991121136319,0.012794131123207247
EEF1G,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
EEF1G,cnv_del,0.026092819600476824,0.036088206236088195,0.006554329444036103,0.014028984327086184,0.009793809025261472
EEF1G,cnv_amp,0.002584460529964655,0.0,0.028086610264076595,0.021550382673269544,0.031129226659840914
POMT1,mut_important,0.021130499214291314,0.014319710435009863,0.014713277097662505,0.018274009235690752,0.0
POMT1,cnv_del,0.0,0.0020171263993039954,0.015067793463679651,0.010636265518881504,0.015975932491186548
POMT1,cnv_amp,0.01414488088029766,0.029015898457254823,0.009728865432885472,0.01576522591129404,0.0005298616445314221
ASTE1,mut_important,0.0183951451038774,0.011921544046565367,0.007812520747640021,0.011430503741652309,0.0
ASTE1,cnv_del,0.036103493741720644,0.018394621265480544,0.024758613953527554,0.007893167421246645,0.01589892157595409
ASTE1,cnv_amp,0.015465936392779791,0.0036616122268357826,0.0012945286057605805,0.07237042305367672,0.04445423206039406
RC3H1,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
RC3H1,cnv_del,0.021993790091124763,0.015974343086650737,0.016978453523100547,0.0027638362375145592,0.01941506773341253
RC3H1,cnv_amp,0.028717687977372976,4.174744119873806e-06,0.00427456764155478,0.0011493124511846458,0.0009693044077153345
TMCO3,mut_important,0.06442447032628529,0.029777950500166253,0.08354370723210437,0.029890326309485953,0.04122875662599439
TMCO3,cnv_del,0.0,0.0,0.0,0.0,0.0
TMCO3,cnv_amp,0.0,0.0,0.0,0.0,0.0
HMGCR,mut_important,0.007200932530769126,0.0006811880222370402,0.0010200665828512781,0.0009070338603014396,0.0
HMGCR,cnv_del,0.019417734934766423,0.008992066447330744,0.0031258139214746256,0.02567164230422087,0.00859891824405989
HMGCR,cnv_amp,0.028034672862112264,0.03707855689780361,0.012150916442502747,0.02808790090139339,0.01296173219625415
CCNF,mut_important,0.021301365063052285,0.0153593637744666,0.015283164993201103,0.019713806526767134,4.552825573839103e-06
CCNF,cnv_del,0.0,0.0,0.0,0.0,0.0
CCNF,cnv_amp,0.0,0.0,0.0,0.0,0.0
ETV4,mut_important,0.0406798332938728,0.016917664813382593,0.01702186522585615,0.03720046982378176,0.04696074735166912
ETV4,cnv_del,0.0,0.0,0.0,0.0,0.0
ETV4,cnv_amp,0.0,0.0,0.0,0.0,0.0
MC4R,mut_important,0.023075979066336603,0.03659307259039157,0.007618984426617144,0.017545701154116102,0.049448371333373736
MC4R,cnv_del,0.0,0.0,0.0,0.0,0.0
MC4R,cnv_amp,0.0,0.0,0.0,0.0,0.0
KRAS,mut_important,0.01931992261660088,0.040857424605999525,0.05499449536941067,0.00842322974999534,0.013536782819338629
KRAS,cnv_del,0.0,0.0,0.0,0.0,0.0
KRAS,cnv_amp,0.004700355420380854,0.17265003831131412,0.09411928922574216,0.0791108822883822,0.04951665070046409
ZCWPW1,mut_important,0.017258819425189843,0.06117359185700414,0.05515699337964903,0.06637244094842763,0.06737243230989864
ZCWPW1,cnv_del,0.013418462915297807,0.013793025184363964,0.028130880291981002,0.012256247543212041,0.04669346970734
ZCWPW1,cnv_amp,0.06282903435676147,0.0018654169153293385,0.01823292479576118,0.007736637471587313,0.03881837160283814
RNF111,mut_important,0.021356876059758768,0.015398668894691703,0.015226249761165662,0.019708095351575715,1.8163773516850768e-06
RNF111,cnv_del,0.0,0.0,0.0,0.0,0.0
RNF111,cnv_amp,0.0,0.0,0.0,0.0,0.0
CACNA1S,mut_important,0.09989780423574761,0.08847295411298875,0.0013802507338170418,0.03227648678620505,0.001298983483644389
CACNA1S,cnv_del,0.02907601628210795,0.00935627180919597,0.007894871568011842,0.007046347171601028,0.011521284745403171
CACNA1S,cnv_amp,0.07842136623500834,0.05560696498176259,0.07661095024408984,0.09975675387909051,0.0710715235627155
OR5AU1,mut_important,0.0342004358213042,0.0219740634810766,0.03055037292757501,0.04086678123328489,0.0
OR5AU1,cnv_del,0.0,0.0,0.0,0.0,0.0
OR5AU1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TACSTD2,mut_important,0.028086612044090114,0.0,3.404669891546887e-05,0.00366718194545523,0.02332539170276185
TACSTD2,cnv_del,0.023373910738669516,0.026171494672539937,0.02384998720834037,0.0031035016601754133,0.006089457892450301
TACSTD2,cnv_amp,5.286777719987953e-06,0.027249831947528363,0.028144312671019852,3.6530155786973655e-09,1.0035219864651851e-05
POLI,mut_important,0.01635715896385545,0.016460434036297225,0.017192575566687938,0.018764741709854885,0.0
POLI,cnv_del,0.0,0.0,0.0,0.0,0.0
POLI,cnv_amp,0.0,0.0,0.0,0.0,0.0
DNAH3,mut_important,0.15145537793572839,0.13926274228644908,0.10773538704405336,0.005651461022237682,0.06711907992792586
DNAH3,cnv_del,0.0,0.0,0.0,0.0,0.0
DNAH3,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZFR2,mut_important,0.003969268722058249,0.014048076248311692,0.0,0.00016736039748610598,0.0002437352721015009
ZFR2,cnv_del,0.0,0.0,0.0,0.0,0.0
ZFR2,cnv_amp,0.0,0.0,0.0,0.0,0.0
HSD3B2,mut_important,0.01718456743134092,0.015398668894691703,0.027664012082927736,0.0247712741860142,0.015420311254189469
HSD3B2,cnv_del,0.026766059325562547,0.028055545160256764,0.00021286664731823399,0.00366718194545523,0.03885691261224589
HSD3B2,cnv_amp,0.02823921297802708,0.00958740247308755,0.0015282661538491087,0.01835526114206613,0.003443909384214134
RAB4B,mut_important,0.03610130842733748,0.012645805945195206,0.0035962271212752594,0.00872513240258067,0.017874650894100143
RAB4B,cnv_del,0.0,0.0,0.0,0.0,0.0
RAB4B,cnv_amp,0.0,0.0,0.0,0.0,0.0
TRIP12,mut_important,0.026715657703482526,0.025111917202104567,0.023122113511274,0.012364268341778766,0.01599206374298291
TRIP12,cnv_del,0.023113527688084803,0.0009015891776952352,0.014733514776225573,0.014062641449754516,0.03204587538405617
TRIP12,cnv_amp,0.018911648348818425,0.028410888681046548,0.012458459099500531,0.016245477129348925,0.016838030705114856
WRN,mut_important,0.007939768872325788,0.0009442433916748553,0.001103398464206162,0.00758602266526904,0.006970927517591894
WRN,cnv_del,0.04211040556182952,0.041922603006274685,0.02361814331490529,0.010245971057413256,0.02151229571891911
WRN,cnv_amp,0.006180381335367299,0.03614106314894158,0.058761911078068385,0.002402214698331893,0.025783507688188906
WBP1,mut_important,0.00302029112773974,0.00047933735856666733,0.0,0.003518992709401189,0.0020624862530978045
WBP1,cnv_del,0.0019273790097643572,0.005015482887727394,0.01441245856523514,0.002180225732371169,0.005828461448393777
WBP1,cnv_amp,0.05330757987492212,0.07316009428270458,0.007011927842062002,0.05411383908000616,0.02225099493319807
LAX1,mut_important,0.03649914968751692,0.02815252191928402,0.0022824849136756694,0.043228715451214636,0.044281829473190905
LAX1,cnv_del,0.000981312115784799,0.00935627180919597,0.0009656661153028531,0.0,0.00017695554420913323
LAX1,cnv_amp,0.08550193421909258,0.07761137662604298,0.08663612971901234,0.08521148022005871,0.09178030699861489
MB,mut_important,0.0,0.0,0.0,0.0,0.0
MB,cnv_del,0.0,0.0,0.0,0.0,0.0
MB,cnv_amp,0.0,0.0,0.0,0.0,0.0
KDM1A,mut_important,0.03082384614879277,0.025192649444006645,0.018511019406493478,0.025317476655360483,0.0
KDM1A,cnv_del,0.007279428620203325,0.025117333782870198,0.012268708206563051,0.01885245294659805,0.043823483535023335
KDM1A,cnv_amp,0.014141908977149507,0.01425764854872209,0.014544001554105967,0.006456927445622598,1.0148409215468575e-05
GZF1,mut_important,0.044986497812982675,0.04069056735347156,0.030108884049982104,0.038205555604903955,0.026123835563084393
GZF1,cnv_del,0.0,0.0,0.0,0.0,0.0
GZF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
RNF24,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
RNF24,cnv_del,0.0,0.0,0.0,0.0,0.0
RNF24,cnv_amp,0.0,0.0,0.0,0.0,0.0
UPF1,mut_important,0.03931967560911461,0.02789372041174852,0.015283950387805742,0.03309749942073346,0.022039851950682508
UPF1,cnv_del,0.0,0.0,0.0,0.0,0.0
UPF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MEPE,mut_important,0.00986700568120062,0.012689558735163156,0.012809757511838958,0.019708098924397923,0.031129790947351303
MEPE,cnv_del,0.013076457517205781,0.02446744400215705,5.030241042217468e-05,0.014579530333960958,0.002222165445707661
MEPE,cnv_amp,0.04032389347257273,0.03814078858073552,0.008919200968477462,0.0012740927338815297,0.01699668901118596
IMPDH1,mut_important,0.02805640013266455,0.0021049302395841625,1.848523622117639e-06,0.02807636160566984,1.3286629318837892e-05
IMPDH1,cnv_del,0.03149144960133381,0.0413672697497024,0.028095905118972614,0.01857654316727396,0.016618543603988387
IMPDH1,cnv_amp,0.026829890404465612,0.050934906653303934,0.007594589689058852,0.022150371621442733,0.007310438082304454
OGT,mut_important,0.15347926111288995,0.04362507587676582,0.12331755897096884,0.1527224362074445,0.16001715128595514
OGT,cnv_del,0.0,0.0,0.0,0.0,0.0
OGT,cnv_amp,0.0,0.0,0.0,0.0,0.0
CLRN3,mut_important,0.0,0.0,0.0,0.0,0.0
CLRN3,cnv_del,0.003571216228020074,0.00453513166839933,0.01602400045307293,0.010600363085393494,0.021624563805870814
CLRN3,cnv_amp,0.023432196947873983,0.01925609848479717,0.011396501444064278,0.04865842941860178,0.008016367685445959
GTF2IRD2B,mut_important,0.0,0.0,0.0,0.0,0.0
GTF2IRD2B,cnv_del,0.01066113538033903,0.0030052532821882635,0.015356342664339233,0.0021318207879296456,0.018866422596094896
GTF2IRD2B,cnv_amp,0.002606695164499849,0.04174748001391361,0.011196638661280605,0.014798516450879939,0.008884092015334808
NIPSNAP1,mut_important,0.008918967442153885,0.015181629741703145,3.404669891546887e-05,0.011980381887875348,0.0011156820258676867
NIPSNAP1,cnv_del,0.0,0.0,0.0,0.0,0.0
NIPSNAP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC50A1,mut_important,0.0,0.0,0.0,0.0,0.0
SLC50A1,cnv_del,0.006704203933617945,0.013842142062280103,0.020717865282912928,0.016194462237684164,0.0
SLC50A1,cnv_amp,0.002591762018033214,0.07171862520472226,0.04724415708450305,0.03485749065850231,0.03410607364246303
DNAJC13,mut_important,0.022982838484900524,0.04619341550761952,0.01648120225527112,0.03306704209655957,0.0014443870270224128
DNAJC13,cnv_del,0.014033041049529531,0.0274405634880566,0.010157471084998884,0.0001135350839188128,7.518466267384043e-06
DNAJC13,cnv_amp,0.11074792520726459,0.042646388088183815,0.052266452695546264,0.11019809134579683,0.023957728329034592
KCNJ10,mut_important,0.026810779467891004,0.03614157813143518,0.04498188018614581,0.04139857626035905,0.05242149043328519
KCNJ10,cnv_del,0.013607715483545925,0.019978242244421306,0.021186818305554616,0.008846671241220008,0.021207768571304977
KCNJ10,cnv_amp,0.03726477748675839,0.028373105196010887,0.015338332796258304,0.01008236544289888,0.025208532534298635
AARS,mut_important,0.013808346211955402,0.00028039728221745995,0.0,5.320498328780966e-05,0.00044283678914016505
AARS,cnv_del,0.0,0.0,0.0,0.0,0.0
AARS,cnv_amp,0.0,0.0,0.0,0.0,0.0
TTLL12,mut_important,0.027441540029967806,0.028685656886833003,0.014893159354440329,0.01317643422487957,0.014381949203112705
TTLL12,cnv_del,0.0,0.0,0.0,0.0,0.0
TTLL12,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF804B,mut_important,0.05000624819759063,0.041572986907436486,0.04801843357595899,0.010401238672726578,0.05652315554566842
ZNF804B,cnv_del,0.0,0.00014385231615191257,0.0004217337756625994,0.0008291178050198741,0.0006539170216273898
ZNF804B,cnv_amp,0.05362979658175582,0.0042768510377656326,0.020161276299353433,0.03164066750309496,0.02507549261597106
INSL5,mut_important,0.0,0.0,0.0,0.0,0.0
INSL5,cnv_del,0.035561873771776165,0.047304069599793684,0.04118909400104512,0.01162749095823954,0.052576530111229806
INSL5,cnv_amp,0.0,0.027249831947528363,0.028086612044379775,8.019337153625987e-11,8.218842512966775e-06
SF3B4,mut_important,0.021288635218268674,0.004871378180656073,0.0028022917241029275,0.002118335404156159,0.009946026673906223
SF3B4,cnv_del,0.006704203933617945,0.013842142062280103,0.020717865282912928,0.016194462237684164,0.0
SF3B4,cnv_amp,0.03111628084221925,0.026417315078207965,0.01681769911665104,0.007302376749963441,0.0006845578792671137
AP4M1,mut_important,0.021288635218268674,0.015388724708489588,0.015258319133090937,0.019708098924397923,1.6392278333947914e-06
AP4M1,cnv_del,0.0006285770061292871,0.028311931571138996,0.029063998887553365,0.02988654017527736,0.06310058267634035
AP4M1,cnv_amp,0.009498731557134064,0.0014139632523303333,0.007686543225935048,0.056728586749345944,0.0221848029984055
