,,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
TRIM72,cnv_amp,0.004968096,2.150109e-07,0.00086367695,0.0018451394,2.1193708e-07
ZDHHC21,mut_important,8.1131424e-07,0.0,2.1287949e-13,1.4544637e-13,3.3020302e-11
ZDHHC21,cnv_del,8.269841e-05,1.1658069e-10,9.4135125e-12,1.1521792e-11,3.5053453e-09
ZDHHC21,cnv_amp,8.956074e-06,3.7085758e-11,2.801936e-12,4.2203844e-13,5.526246e-10
PLCB2,mut_important,0.12531899,0.33252078,0.17537577,0.7227344,0.22569922
PLCB2,cnv_del,0.13167639,0.09031949,0.079676725,0.28168958,0.09916172
PLCB2,cnv_amp,0.052848954,0.06299134,0.02179662,0.05329521,0.020135757
MAP1B,mut_important,0.0,0.0,0.0,0.0,0.0
MAP1B,cnv_del,0.0,0.0,0.0,0.0,0.0
MAP1B,cnv_amp,0.0,0.0,0.0,0.0,0.0
UBXN1,mut_important,0.0,0.0,0.0,0.0,0.0
UBXN1,cnv_del,0.0,0.0,0.0,0.0,0.0
UBXN1,cnv_amp,0.0,0.0,0.0,0.0,0.0
NME7,mut_important,0.012994876,0.019213894,0.010339267,0.022375025,0.0006060901
NME7,cnv_del,0.08993861,0.119297855,0.043336295,0.03156524,0.0019237269
NME7,cnv_amp,0.18165793,0.23825414,0.27064514,0.29399842,0.0057901656
STAMBP,mut_important,0.009602754,0.010687634,0.01218818,6.8708344e-27,3.1941515e-31
STAMBP,cnv_del,0.005932632,0.0014100816,0.01335442,1.2062413e-25,1.2402049e-32
STAMBP,cnv_amp,2.7217295e-06,3.2545613e-05,0.00058233127,6.769965e-27,7.4845782e-34
SETD6,mut_important,1.6462291e-08,0.0033271108,1.0293493e-13,0.0043304474,1.9100674e-09
SETD6,cnv_del,2.9133233e-07,0.03421507,5.97536e-13,0.0062039495,6.428111e-08
SETD6,cnv_amp,1.7901442e-08,0.00459062,1.486579e-14,0.005382118,1.0300835e-09
TMEM62,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM62,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM62,cnv_amp,0.0,0.0,0.0,0.0,0.0
NIP7,mut_important,0.0,0.0,0.0,0.0,0.0
NIP7,cnv_del,0.0,0.0,0.0,0.0,0.0
NIP7,cnv_amp,0.0,0.0,0.0,0.0,0.0
DALRD3,mut_important,0.0,0.0,0.0,0.0,0.0
DALRD3,cnv_del,0.0,0.0,0.0,0.0,0.0
DALRD3,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF25,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF25,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF25,cnv_amp,0.0,0.0,0.0,0.0,0.0
TBX19,mut_important,0.0,0.0,0.0,0.0,0.0
TBX19,cnv_del,0.0,0.0,0.0,0.0,0.0
TBX19,cnv_amp,0.0,0.0,0.0,0.0,0.0
APOBEC1,mut_important,1.01809575e-25,7.411921e-17,3.2947888e-16,1.5033416e-20,4.209041e-33
APOBEC1,cnv_del,4.062934e-24,2.1722774e-17,1.0543162e-15,3.0163357e-21,5.298795e-34
APOBEC1,cnv_amp,3.6239746e-23,4.7549476e-16,1.0437181e-14,5.7660996e-20,1.3662771e-32
PRG3,mut_important,0.004911435,0.000101138845,0.008313932,0.00043193478,7.972114e-05
PRG3,cnv_del,0.00049959146,1.0475856e-05,0.0007126099,0.00015048322,0.00058921886
PRG3,cnv_amp,0.051648445,5.4854132e-05,0.1262631,0.0044235503,0.059832584
DCK,mut_important,0.00022573887,5.6383877e-18,1.8905153e-17,1.346693e-16,3.5868603e-20
DCK,cnv_del,0.0003089586,3.2849977e-18,2.7002086e-19,5.613353e-17,2.2377314e-19
DCK,cnv_amp,0.0022142322,1.153908e-16,1.2760018e-16,1.8012314e-15,3.0578655e-18
CCNDBP1,mut_important,0.0,0.0,0.0,0.0,0.0
CCNDBP1,cnv_del,0.0,0.0,0.0,0.0,0.0
CCNDBP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CYP2C18,mut_important,1.7387969e-06,2.8901483e-32,4.0891677e-22,2.6390035e-25,1.9926295e-11
CYP2C18,cnv_del,0.00015120204,6.23586e-31,1.0197764e-21,7.199933e-25,1.1136153e-08
CYP2C18,cnv_amp,1.0831527e-06,5.7144483e-32,2.0411918e-21,4.3820035e-25,7.1191775e-11
OTX2,mut_important,0.0,0.0,0.0,0.0,0.0
OTX2,cnv_del,0.0,0.0,0.0,0.0,0.0
OTX2,cnv_amp,0.0,0.0,0.0,0.0,0.0
CAMLG,mut_important,0.0,0.0,0.0,0.0,0.0
CAMLG,cnv_del,0.0,0.0,0.0,0.0,0.0
CAMLG,cnv_amp,0.0,0.0,0.0,0.0,0.0
RNF31,mut_important,3.660286e-05,0.024782231,0.013970518,0.0007613331,1.8133999e-33
RNF31,cnv_del,2.0457162e-06,0.0010116401,0.0022596342,1.4238196e-05,2.3774153e-34
RNF31,cnv_amp,2.2987317e-06,0.0047250674,0.005822733,0.0010788135,3.134625e-34
HOXB5,mut_important,0.0,0.0,0.0,0.0,0.0
HOXB5,cnv_del,0.0,0.0,0.0,0.0,0.0
HOXB5,cnv_amp,0.0,0.0,0.0,0.0,0.0
MORC3,mut_important,0.0,0.0,0.0,0.0,0.0
MORC3,cnv_del,0.0,0.0,0.0,0.0,0.0
MORC3,cnv_amp,0.0,0.0,0.0,0.0,0.0
POLD1,mut_important,0.08274557,0.12327874,0.1102575,0.07463609,8.507745e-06
POLD1,cnv_del,0.023079539,0.036962237,0.04113716,0.046731938,0.00017062195
POLD1,cnv_amp,0.0029770809,0.014160813,0.04346167,0.009256681,4.177414e-05
SPRR1A,mut_important,2.7887104e-06,2.2380018e-05,4.457469e-06,1.7941808e-05,2.2075232e-11
SPRR1A,cnv_del,2.1269898e-05,0.00018360991,4.2063493e-05,0.0002216014,4.2394466e-10
SPRR1A,cnv_amp,0.0006517391,0.006486849,0.00023571978,0.016587965,9.126249e-08
COMMD1,mut_important,5.8075963e-15,0.00036143188,2.390051e-14,0.00015109978,0.0
COMMD1,cnv_del,6.259316e-13,0.0001613163,4.0880667e-12,0.00072446535,1.239907e-08
COMMD1,cnv_amp,4.233718e-14,0.0066760154,3.7861045e-13,0.0015170595,4.1676795e-08
OTOF,mut_important,0.0,0.0,0.0,0.0,0.0
OTOF,cnv_del,0.0,0.0,0.0,0.0,0.0
OTOF,cnv_amp,0.0,0.0,0.0,0.0,0.0
POMT1,mut_important,0.0,0.0,0.0,0.0,0.0
POMT1,cnv_del,0.0,0.0,0.0,0.0,0.0
POMT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DCAF16,mut_important,0.0,0.0,0.0,0.0,0.0
DCAF16,cnv_del,0.0018715411,1.8225466e-06,3.0586453e-09,0.00014293617,0.0020769825
DCAF16,cnv_amp,3.987779e-06,5.6947392e-06,2.1725317e-12,0.00012154863,1.2631478e-05
RPGRIP1L,mut_important,8.9334464e-14,2.4054158e-05,3.373356e-25,3.201926e-14,3.331801e-20
RPGRIP1L,cnv_del,7.013428e-13,0.00030991648,6.4609006e-24,3.4576797e-12,3.7511677e-19
RPGRIP1L,cnv_amp,1.8985583e-14,5.4840446e-05,1.9082565e-25,2.2832171e-15,4.7144245e-24
VPS72,mut_important,0.0,0.0,0.0,0.0,0.0
VPS72,cnv_del,0.0,0.0,0.0,0.0,0.0
VPS72,cnv_amp,0.01173328,0.115842834,0.012531106,0.3722509,0.0077364095
WNT4,mut_important,6.5085364e-31,3.7159365e-22,2.6720665e-22,0.0020479315,7.020831e-17
WNT4,cnv_del,1.48245975e-30,6.533695e-23,9.206922e-24,1.5355234e-05,2.1443855e-17
WNT4,cnv_amp,1.9236343e-30,1.240681e-21,1.01040997e-22,0.0,2.524513e-16
NNT,mut_important,1.7830301e-10,6.1124173e-34,2.4935935e-07,4.698286e-26,1.9965485e-29
NNT,cnv_del,1.886065e-12,1.9124261e-35,1.6174369e-08,5.40217e-27,1.5809301e-32
NNT,cnv_amp,6.813451e-11,4.290016e-35,1.0314783e-06,2.2684378e-25,1.943859e-29
ACTN1,mut_important,0.013289472,0.07643577,0.04287151,0.0015722243,1.7052582e-06
ACTN1,cnv_del,0.0010243392,0.018768076,0.007727096,0.0042517856,8.644529e-08
ACTN1,cnv_amp,0.0073381504,0.06815299,0.044708453,0.008727907,7.861031e-08
HSF5,mut_important,0.0,0.0,0.0,0.0,0.0
HSF5,cnv_del,0.0,0.0,0.0,0.0,0.0
HSF5,cnv_amp,0.0,0.0,0.0,0.0,0.0
SFRP4,mut_important,0.0,0.0,0.0,0.0,0.0
SFRP4,cnv_del,0.0,0.0,0.0,0.0,0.0
SFRP4,cnv_amp,0.0,0.0,0.0,0.0,0.0
PKN3,mut_important,0.0,0.0,0.0,0.0,0.0
PKN3,cnv_del,0.0,0.0,0.0,0.0,0.0
PKN3,cnv_amp,0.0,0.0,0.0,0.0,0.0
SNRNP48,mut_important,0.036402214,0.07766742,0.0021627715,0.0029812995,0.009461325
SNRNP48,cnv_del,0.16511327,0.427863,0.07700626,0.036416475,0.1964676
SNRNP48,cnv_amp,0.0106671145,0.006464812,0.003271886,0.004321313,0.003620048
IFI35,mut_important,0.0,0.0,0.0,0.0,0.0
IFI35,cnv_del,0.0,0.0,0.0,0.0,0.0
IFI35,cnv_amp,0.0,0.0,0.0,0.0,0.0
ARRDC4,mut_important,0.0,0.0,0.0,0.0,0.0
ARRDC4,cnv_del,0.0,0.0,0.0,0.0,0.0
ARRDC4,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMTC2,mut_important,0.0,0.0,0.0,0.0,0.0
TMTC2,cnv_del,0.0,0.0,0.0,0.0,0.0
TMTC2,cnv_amp,0.0,0.0,0.0,0.0,0.0
HEATR3,mut_important,0.0,0.0,0.0,0.0,0.0
HEATR3,cnv_del,0.0,0.0,0.0,0.0,0.0
HEATR3,cnv_amp,0.0,0.0,0.0,0.0,0.0
RNF145,mut_important,0.0,0.0,0.0,0.0,0.0
RNF145,cnv_del,0.0,0.0,0.0,0.0,0.0
RNF145,cnv_amp,0.0,0.0,0.0,0.0,0.0
LIMCH1,mut_important,0.0,0.0,0.0,0.0,0.0
LIMCH1,cnv_del,0.0,0.0,0.0,0.0,0.0
LIMCH1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCL1,mut_important,0.0,0.0,0.0,0.0,0.0
CCL1,cnv_del,9.507937e-06,1.3939379e-08,0.00035039202,0.0073174895,0.01369698
CCL1,cnv_amp,1.7884824e-07,1.498446e-06,4.4732815e-06,0.0011951234,0.027056364
CTSH,mut_important,0.017677873,0.0020994246,0.003837032,5.050477e-11,0.003318652
CTSH,cnv_del,0.20746985,0.032493293,0.20617229,1.0945298e-05,0.11982053
CTSH,cnv_amp,3.214179e-08,3.724724e-07,1.7357328e-06,0.0,6.7506994e-07
M6PR,mut_important,0.00065312325,0.009730932,0.0034243246,0.033545703,0.0055975094
M6PR,cnv_del,0.021958426,0.09315806,0.14132775,0.4456795,0.12554024
M6PR,cnv_amp,0.13327338,0.13882062,0.26092973,0.2903331,0.16927072
GLS,mut_important,0.012537687,0.017157452,0.0336263,0.015881186,3.697743e-06
GLS,cnv_del,0.0049667824,0.0013764262,0.0043615536,0.0,4.08529e-06
GLS,cnv_amp,0.0050493586,0.013921311,0.056747306,0.023437232,7.604052e-06
RMND1,mut_important,0.0,0.0,0.0,0.0,0.0
RMND1,cnv_del,0.0,0.0,0.0,0.0,0.0
RMND1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ABL2,mut_important,6.3819755e-07,2.5439444e-14,0.00795206,1.1981109e-17,8.4381825e-21
ABL2,cnv_del,1.6096847e-08,4.1823554e-16,0.0006627455,1.93327e-18,2.3245511e-23
ABL2,cnv_amp,1.2732254e-06,3.2796858e-14,0.015762126,1.5552449e-16,2.146854e-20
DQX1,mut_important,0.0,0.0,0.0,0.0,0.0
DQX1,cnv_del,0.0,0.0,0.0,0.0,0.0
DQX1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DDA1,mut_important,0.0,0.0,0.0,0.0,0.0
DDA1,cnv_del,2.1770524e-12,3.7818988e-06,0.0,5.741674e-12,1.3905061e-11
DDA1,cnv_amp,1.7303274e-15,1.156321e-05,4.380465e-12,2.0997138e-13,3.3432496e-11
OR10X1,mut_important,0.0,0.0,0.0,0.0,0.0
OR10X1,cnv_del,0.0,0.0,0.0,0.0,0.0
OR10X1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ENGASE,mut_important,0.0,0.0,0.0,0.0,0.0
ENGASE,cnv_del,0.0,0.0,0.0,0.0,0.0
ENGASE,cnv_amp,0.0,0.0,0.0,0.0,0.0
HDDC2,mut_important,0.0,0.0,0.0,0.0,0.0
HDDC2,cnv_del,0.0,0.0,0.0,0.0,0.0
HDDC2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ROS1,mut_important,0.0,0.0,0.0,0.0,0.0
ROS1,cnv_del,0.0,0.0,0.0,0.0,0.0
ROS1,cnv_amp,0.0,0.0,0.0,0.0,0.0
NUFIP1,mut_important,0.0,0.0,0.0,0.0,0.0
NUFIP1,cnv_del,0.0,0.0,0.0,0.0,0.0
NUFIP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANKZF1,mut_important,0.0,0.0,0.0,0.0,0.0
ANKZF1,cnv_del,0.0,0.0,0.0,0.0,0.0
ANKZF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
RHOU,mut_important,0.081119135,0.002475434,0.055054978,0.05994324,0.044367515
RHOU,cnv_del,0.2984606,0.40257105,0.27761513,0.24924347,0.45183778
RHOU,cnv_amp,0.10233038,0.090443246,0.12438164,0.04092848,0.15209328
DHX15,mut_important,0.00044593483,1.9923133e-05,0.006681207,0.0008248746,0.00028237933
DHX15,cnv_del,0.0039793276,0.008089704,0.016294742,0.0066588633,0.0023523667
DHX15,cnv_amp,1.6168791e-06,0.00044025917,0.00038642384,0.0001399576,0.00026180124
OLIG2,mut_important,0.0,0.0,0.0,0.0,0.0
OLIG2,cnv_del,0.0,0.0,0.0,0.0,0.0
OLIG2,cnv_amp,0.0,0.0,0.0,0.0,0.0
DSTN,mut_important,0.0,0.0,0.0,0.0,0.0
DSTN,cnv_del,0.0,0.0,0.0,0.0,0.0
DSTN,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCND1,mut_important,0.04495731,0.041112214,0.040933676,0.027046273,0.018771954
CCND1,cnv_del,0.0,0.0,0.0,0.0,0.0
CCND1,cnv_amp,3.7807117,2.546256,1.2179155,5.3981633,2.690965
SLC43A1,mut_important,2.633289e-36,1.0858581e-26,2.1789145e-18,6.103364e-34,1.839331e-24
SLC43A1,cnv_del,0.0,2.6046277e-28,9.5961236e-20,6.9864083e-35,2.180298e-26
SLC43A1,cnv_amp,3.3978362e-36,1.1154245e-26,1.285628e-17,3.1474904e-33,7.543817e-24
MYO5A,mut_important,0.07304476,0.0001409922,0.011799356,5.9665417e-05,0.032819975
MYO5A,cnv_del,0.037770327,0.00060289394,0.005478652,2.2054874e-05,0.003912233
MYO5A,cnv_amp,0.078931704,0.00022864205,0.0003191362,6.5469686e-07,0.0052261096
PNMT,mut_important,2.5914543e-22,4.086151e-10,2.3690834e-25,3.7475e-09,0.0
PNMT,cnv_del,2.4028698e-21,1.4897044e-09,1.4068648e-24,2.0022141e-07,4.4359678e-33
PNMT,cnv_amp,2.7101e-20,6.315986e-08,8.519218e-23,3.554005e-06,1.9356635e-32
PRPF4B,mut_important,0.0,0.0,0.0,0.0,0.0
PRPF4B,cnv_del,0.0,0.0,0.0,0.0,0.0
PRPF4B,cnv_amp,0.0,0.0,0.0,0.0,0.0
NICN1,mut_important,1.6746245e-28,0.0,5.888295e-16,1.7093395e-24,3.6274933e-33
NICN1,cnv_del,2.5028504e-28,2.4286875e-23,3.986581e-15,2.0740757e-24,4.155061e-33
NICN1,cnv_amp,3.8973504e-29,9.775474e-23,1.3196435e-14,1.4716328e-23,2.2756788e-33
BTBD9,mut_important,0.0,0.0,0.0,0.0,0.0
BTBD9,cnv_del,0.0,0.0,0.0,0.0,0.0
BTBD9,cnv_amp,0.0,0.0,0.0,0.0,0.0
SEH1L,mut_important,0.0016301714,0.13622063,0.08742529,0.05513947,0.14560589
SEH1L,cnv_del,6.553525e-05,0.00359139,0.0,0.001137371,0.0033653378
SEH1L,cnv_amp,0.005546583,0.22142692,1.0383948,0.09773341,0.37254405
HAUS4,mut_important,0.0031370493,1.9671646e-05,0.009794617,0.0017721539,2.7744356e-08
HAUS4,cnv_del,0.008204897,1.4782105e-06,0.016402453,0.0022844402,2.557999e-06
HAUS4,cnv_amp,0.1396147,0.00015656707,0.12438418,0.023447935,1.2942183e-05
ABHD4,mut_important,5.990063e-14,7.4538705e-20,5.5166427e-05,0.0,8.470316e-24
ABHD4,cnv_del,1.4044815e-13,1.3111057e-19,0.0006621157,3.596076e-24,5.2449443e-23
ABHD4,cnv_amp,6.0726263e-12,7.3641124e-20,0.004288553,2.2092236e-23,4.505518e-22
ITPKB,mut_important,6.43862e-21,1.24635486e-14,6.9349236e-13,4.1860145e-14,5.1629066e-22
ITPKB,cnv_del,1.9264831e-20,1.473909e-14,1.2515336e-12,8.76477e-15,1.4473761e-22
ITPKB,cnv_amp,4.504127e-21,1.11245404e-13,2.9626778e-13,6.071368e-15,2.2627515e-22
SKP1,mut_important,0.0061759423,0.0011809315,0.0,5.482494e-05,0.042712685
SKP1,cnv_del,0.017088423,0.008487479,0.18547095,0.0008475138,0.10238263
SKP1,cnv_amp,0.106956586,0.017205987,0.06501382,0.0051898225,0.8072284
RBP1,mut_important,5.3798476e-07,1.6344513e-05,6.999809e-07,0.0010293878,6.0925016e-09
RBP1,cnv_del,6.2860846e-07,3.7672378e-06,1.4904644e-05,7.120089e-05,1.3989777e-09
RBP1,cnv_amp,0.00021225265,0.0026697912,0.0012929004,0.052123595,3.1235422e-06
RRP12,mut_important,0.0,0.0,0.0,0.0,0.0
RRP12,cnv_del,0.0,0.0,0.0,0.0,0.0
RRP12,cnv_amp,0.0,0.0,0.0,0.0,0.0
DND1,mut_important,0.0,0.0,0.0,0.0,0.0
DND1,cnv_del,0.0,0.0,0.0,0.0,0.0
DND1,cnv_amp,0.0,0.0,0.0,0.0,0.0
KIDINS220,mut_important,0.01642843,2.1194713e-15,9.689058e-12,2.305303e-10,0.003993782
KIDINS220,cnv_del,0.0,0.0,0.0,0.0,0.0
KIDINS220,cnv_amp,0.04862696,1.23426405e-14,1.7202642e-11,7.932581e-10,0.03214485
PLCL2,mut_important,0.0,0.0,0.0,0.0,0.0
PLCL2,cnv_del,0.0,0.0,0.0,0.0,0.0
PLCL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
WDR46,mut_important,5.658568e-10,0.062472373,0.04214767,2.414301e-11,0.00084634847
WDR46,cnv_del,4.860366e-10,0.07035425,0.02693062,4.5552742e-11,0.0020851903
WDR46,cnv_amp,2.0780032e-10,0.04763598,0.03429701,2.3620054e-13,4.7259276e-05
UBE2M,mut_important,0.11981477,0.20296225,0.1506132,0.123864144,0.009081374
UBE2M,cnv_del,0.009523592,0.015510132,0.020074844,0.0035004937,0.0
UBE2M,cnv_amp,0.108155034,0.35831934,0.09435239,0.19940716,0.2154238
TMED1,mut_important,0.0,0.0,0.0,0.0,0.0
TMED1,cnv_del,0.0,0.0,0.0,0.0,0.0
TMED1,cnv_amp,0.0,0.0,0.0,0.0,0.0
IMP4,mut_important,1.3619743e-09,0.0022278165,0.013564825,0.001982273,0.0042861765
IMP4,cnv_del,1.4218717e-08,0.01776253,0.054988407,0.010967393,0.022691296
IMP4,cnv_amp,5.2300553e-10,0.0036098233,0.0069927983,0.0015433307,0.0015744198
STT3A,mut_important,0.0,0.0,0.0,0.0,0.0
STT3A,cnv_del,0.0,0.0,0.0,0.0,0.0
STT3A,cnv_amp,0.0,0.0,0.0,0.0,0.0
CYLD,mut_important,0.009177305,0.0007107672,0.005201384,0.00037444464,0.014698061
CYLD,cnv_del,0.41253063,0.015052111,0.7508627,0.38528743,0.6705883
CYLD,cnv_amp,0.10913134,0.0073058927,0.28113106,0.039176896,0.22850293
NLRC4,mut_important,0.001780542,0.03019062,0.0010174137,0.00040309047,2.4196424e-06
NLRC4,cnv_del,0.0014617722,0.019594911,0.0018888164,0.00012331347,9.319543e-06
NLRC4,cnv_amp,0.002254987,0.012766775,0.0006160674,0.000596251,1.8354023e-05
ELAVL1,mut_important,0.0035906313,0.0032767542,0.0039877025,9.044462e-16,0.0016158321
ELAVL1,cnv_del,0.069617555,0.046335954,0.04179074,5.861581e-12,0.06747836
ELAVL1,cnv_amp,0.001126776,0.023186361,0.008146244,9.310941e-12,0.014285505
RPS6KB2,mut_important,0.013754583,0.0060641947,1.50840015e-05,0.000118609234,0.0014844611
RPS6KB2,cnv_del,0.00068804424,0.0010046794,9.38786e-06,4.511439e-06,0.00028395635
RPS6KB2,cnv_amp,0.06175913,0.04520724,0.00031313073,0.0015262743,0.0062765563
VAT1L,mut_important,0.0,0.0,0.0,0.0,0.0
VAT1L,cnv_del,0.0,0.0,0.0,0.0,0.0
VAT1L,cnv_amp,0.0,0.0,0.0,0.0,0.0
HTR2A,mut_important,1.0638678e-17,0.009731232,0.0088553885,2.605173e-05,0.031148233
HTR2A,cnv_del,7.4095255e-16,0.15444818,0.102818504,0.0014317011,0.084869705
HTR2A,cnv_amp,5.620539e-19,0.00021146469,0.004652681,2.1709764e-06,0.009653361
HOXC13,mut_important,0.0,0.0,0.0,0.0,0.0
HOXC13,cnv_del,0.0,0.0,0.0,0.0,0.0
HOXC13,cnv_amp,0.0,0.0,0.0,0.0,0.0
LHX1,mut_important,0.0,0.0,0.0,0.0,0.0
LHX1,cnv_del,0.0,0.0,0.0,0.0,0.0
LHX1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM13B,mut_important,3.3897082e-10,0.00031822186,0.008656802,2.8789687e-08,7.2116945e-06
FAM13B,cnv_del,1.2799622e-10,0.0001952512,0.0039316216,9.819315e-08,4.770467e-06
FAM13B,cnv_amp,9.275138e-09,0.00074120547,0.012720148,7.5428916e-06,0.00021765707
AP3B1,mut_important,0.00060023146,0.009656175,0.030915398,0.06088552,0.002003106
AP3B1,cnv_del,0.016481293,0.08543855,0.08086815,0.057199445,0.17459248
AP3B1,cnv_amp,3.0825348e-07,0.004416188,0.0028160529,0.012388104,0.001585098
PDHA2,mut_important,6.0096795e-08,9.5591645e-27,2.75831e-22,1.7333786e-15,8.065526e-33
PDHA2,cnv_del,2.3124658e-09,7.27151e-26,6.94449e-22,4.2385343e-16,2.6712123e-33
PDHA2,cnv_amp,3.3839406e-08,9.2266533e-26,1.100504e-21,1.3761816e-15,1.0088593e-32
UTP6,mut_important,9.2990604e-14,0.00095014897,0.0061257356,0.0,0.0008843088
UTP6,cnv_del,1.09287654e-13,0.0023924378,0.005868273,3.9011006e-06,0.0005916458
UTP6,cnv_amp,2.1052509e-12,0.0020061103,0.011460751,1.4773499e-06,0.004707688
RPP38,mut_important,6.830748e-08,0.040796243,0.00072122674,0.00054299016,0.014632357
RPP38,cnv_del,2.3142508e-07,0.14155528,0.06266987,0.0010630183,0.011063639
RPP38,cnv_amp,9.1444846e-08,0.021900633,0.06238744,0.00046785228,0.016350701
TRIM23,mut_important,0.0,0.0,0.0,0.0,0.0
TRIM23,cnv_del,0.0,0.0,0.0,0.0,0.0
TRIM23,cnv_amp,0.0,0.0,0.0,0.0,0.0
POLK,mut_important,0.041104693,0.104797095,0.06686336,0.059180815,0.08227538
POLK,cnv_del,0.348087,0.5567132,0.26251575,0.48087937,0.52473265
POLK,cnv_amp,0.045791276,0.04792993,0.02934996,0.01048155,0.023025103
CSRNP2,mut_important,0.0,0.0,0.0,0.0,0.0
CSRNP2,cnv_del,0.0,0.0,0.0,0.0,0.0
CSRNP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
CDKL1,mut_important,0.0,0.0,0.0,0.0,0.0
CDKL1,cnv_del,0.0,0.0,0.0,0.0,0.0
CDKL1,cnv_amp,0.0,0.0,0.0,0.0,0.0
KDM5B,mut_important,0.0090662725,0.0002771602,0.025568068,0.1447422,0.033744346
KDM5B,cnv_del,0.0,0.0,0.0,0.0,0.0
KDM5B,cnv_amp,0.15181834,0.0888974,0.49156994,0.6542162,0.1983231
ATP6V0A1,mut_important,0.010976015,0.15772851,0.14639072,0.07117091,0.008969763
ATP6V0A1,cnv_del,0.006757588,0.067962,0.11756265,0.031865362,0.006225077
ATP6V0A1,cnv_amp,0.002098724,0.029291227,0.028325979,0.011065108,0.0099272635
OR13F1,mut_important,0.0,0.0,0.0,0.0,0.0
OR13F1,cnv_del,0.0,0.0,0.0,0.0,0.0
OR13F1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TAF3,mut_important,0.061913457,0.012681009,0.023003664,0.0012532838,0.04454081
TAF3,cnv_del,0.0017725825,0.026500314,0.036708802,0.03580248,0.004472447
TAF3,cnv_amp,0.00089618674,0.016916696,0.0009196161,0.0044563217,0.010197932
PHF20,mut_important,0.12998347,0.07297821,0.08541814,0.20859107,0.0034033668
PHF20,cnv_del,0.011851806,0.020280229,0.032672603,0.06395489,0.004583518
PHF20,cnv_amp,0.0012430912,0.074357465,0.0004804829,0.0871757,0.04703974
CHID1,mut_important,0.13348797,0.22974205,0.4272786,0.32608014,0.038355768
CHID1,cnv_del,0.0360128,0.03412992,0.027319908,0.04389907,0.001288362
CHID1,cnv_amp,0.032261524,0.044327773,0.06748859,0.03274721,0.002423773
KAT2A,mut_important,1.1901493,0.55208844,0.48932812,1.0692972,0.5148244
KAT2A,cnv_del,0.47336826,0.42631876,0.20281786,0.28815958,0.036770526
KAT2A,cnv_amp,0.67271477,0.66722244,0.2991403,0.3631584,0.23927587
FHOD1,mut_important,0.0,0.0,0.0,0.0,0.0
FHOD1,cnv_del,0.0,0.0,0.0,0.0,0.0
FHOD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
RELT,mut_important,0.0,0.0,0.0,0.0,0.0
RELT,cnv_del,0.0,0.0,0.0,0.0,0.0
RELT,cnv_amp,0.0,0.0,0.0,0.0,0.0
SIDT1,mut_important,0.0,0.0,0.0,0.0,0.0
SIDT1,cnv_del,0.0,0.0,0.0,0.0,0.0
SIDT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC90B,mut_important,0.0,0.0,0.0,0.0,0.0
CCDC90B,cnv_del,0.0,0.0,0.0,0.0,0.0
CCDC90B,cnv_amp,0.0,0.0,0.0,0.0,0.0
APP,mut_important,1.0976653,1.1019591,1.2919011,0.6462273,1.0990376
APP,cnv_del,0.14474034,0.44636643,0.364759,0.030714206,0.3730162
APP,cnv_amp,0.26275298,0.16403013,0.3042591,0.18484443,0.26548776
HEATR6,mut_important,0.0,0.0,0.0,0.0,0.0
HEATR6,cnv_del,0.0,0.0,0.0,0.0,0.0
HEATR6,cnv_amp,0.0,0.0,0.0,0.0,0.0
PPFIBP2,mut_important,5.779172e-12,3.5914204e-14,1.5730342e-14,3.4386808e-19,1.2590426e-11
PPFIBP2,cnv_del,1.7912744e-15,1.2531666e-16,1.9888654e-16,1.0141708e-21,4.0909394e-14
PPFIBP2,cnv_amp,2.6535386e-12,1.500492e-14,3.110734e-14,2.1535497e-19,5.155024e-12
MAFB,mut_important,0.023023637,0.02019315,0.0,0.0045821485,0.005666509
MAFB,cnv_del,0.021327915,0.01875564,0.025973156,0.00067648455,0.00675616
MAFB,cnv_amp,0.010296255,0.025093768,0.020626087,0.012687851,0.016661435
DPYSL4,mut_important,0.0002664256,3.4812736e-16,2.787173e-18,4.557658e-15,0.000526098
