,,0,1
TRAPPC4,cnv_amp,TRAPPC4,cnv_amp
MYBPH,mut_important,MYBPH,mut_important
MYBPH,cnv_del,MYBPH,cnv_del
MYBPH,cnv_amp,MYBPH,cnv_amp
LMO4,mut_important,LMO4,mut_important
LMO4,cnv_del,LMO4,cnv_del
LMO4,cnv_amp,LMO4,cnv_amp
UGT2A1,mut_important,UGT2A1,mut_important
UGT2A1,cnv_del,UGT2A1,cnv_del
UGT2A1,cnv_amp,UGT2A1,cnv_amp
OR6C2,mut_important,OR6C2,mut_important
OR6C2,cnv_del,OR6C2,cnv_del
OR6C2,cnv_amp,OR6C2,cnv_amp
WFDC9,mut_important,WFDC9,mut_important
WFDC9,cnv_del,WFDC9,cnv_del
WFDC9,cnv_amp,WFDC9,cnv_amp
DSPP,mut_important,DSPP,mut_important
DSPP,cnv_del,DSPP,cnv_del
DSPP,cnv_amp,DSPP,cnv_amp
CENPH,mut_important,CENPH,mut_important
CENPH,cnv_del,CENPH,cnv_del
CENPH,cnv_amp,CENPH,cnv_amp
RGS22,mut_important,RGS22,mut_important
RGS22,cnv_del,RGS22,cnv_del
RGS22,cnv_amp,RGS22,cnv_amp
TTC8,mut_important,TTC8,mut_important
TTC8,cnv_del,TTC8,cnv_del
TTC8,cnv_amp,TTC8,cnv_amp
CHFR,mut_important,CHFR,mut_important
CHFR,cnv_del,CHFR,cnv_del
CHFR,cnv_amp,CHFR,cnv_amp
ODAM,mut_important,ODAM,mut_important
ODAM,cnv_del,ODAM,cnv_del
ODAM,cnv_amp,ODAM,cnv_amp
TXNDC15,mut_important,TXNDC15,mut_important
TXNDC15,cnv_del,TXNDC15,cnv_del
TXNDC15,cnv_amp,TXNDC15,cnv_amp
DNAH2,mut_important,DNAH2,mut_important
DNAH2,cnv_del,DNAH2,cnv_del
DNAH2,cnv_amp,DNAH2,cnv_amp
NDRG2,mut_important,NDRG2,mut_important
NDRG2,cnv_del,NDRG2,cnv_del
NDRG2,cnv_amp,NDRG2,cnv_amp
IL7R,mut_important,IL7R,mut_important
IL7R,cnv_del,IL7R,cnv_del
IL7R,cnv_amp,IL7R,cnv_amp
UBE2G1,mut_important,UBE2G1,mut_important
UBE2G1,cnv_del,UBE2G1,cnv_del
UBE2G1,cnv_amp,UBE2G1,cnv_amp
ELAVL4,mut_important,ELAVL4,mut_important
ELAVL4,cnv_del,ELAVL4,cnv_del
ELAVL4,cnv_amp,ELAVL4,cnv_amp
CLIP1,mut_important,CLIP1,mut_important
CLIP1,cnv_del,CLIP1,cnv_del
CLIP1,cnv_amp,CLIP1,cnv_amp
HMGB1,mut_important,HMGB1,mut_important
HMGB1,cnv_del,HMGB1,cnv_del
HMGB1,cnv_amp,HMGB1,cnv_amp
PPARD,mut_important,PPARD,mut_important
PPARD,cnv_del,PPARD,cnv_del
PPARD,cnv_amp,PPARD,cnv_amp
PPP1R13L,mut_important,PPP1R13L,mut_important
PPP1R13L,cnv_del,PPP1R13L,cnv_del
PPP1R13L,cnv_amp,PPP1R13L,cnv_amp
LRRC37B,mut_important,LRRC37B,mut_important
LRRC37B,cnv_del,LRRC37B,cnv_del
LRRC37B,cnv_amp,LRRC37B,cnv_amp
MTIF3,mut_important,MTIF3,mut_important
MTIF3,cnv_del,MTIF3,cnv_del
MTIF3,cnv_amp,MTIF3,cnv_amp
VNN1,mut_important,VNN1,mut_important
VNN1,cnv_del,VNN1,cnv_del
VNN1,cnv_amp,VNN1,cnv_amp
CTNNA1,mut_important,CTNNA1,mut_important
CTNNA1,cnv_del,CTNNA1,cnv_del
CTNNA1,cnv_amp,CTNNA1,cnv_amp
DYNC1LI1,mut_important,DYNC1LI1,mut_important
DYNC1LI1,cnv_del,DYNC1LI1,cnv_del
DYNC1LI1,cnv_amp,DYNC1LI1,cnv_amp
FGF20,mut_important,FGF20,mut_important
FGF20,cnv_del,FGF20,cnv_del
FGF20,cnv_amp,FGF20,cnv_amp
TMPPE,mut_important,TMPPE,mut_important
TMPPE,cnv_del,TMPPE,cnv_del
TMPPE,cnv_amp,TMPPE,cnv_amp
MAN2B2,mut_important,MAN2B2,mut_important
MAN2B2,cnv_del,MAN2B2,cnv_del
MAN2B2,cnv_amp,MAN2B2,cnv_amp
NLE1,mut_important,NLE1,mut_important
NLE1,cnv_del,NLE1,cnv_del
NLE1,cnv_amp,NLE1,cnv_amp
GPR137,mut_important,GPR137,mut_important
GPR137,cnv_del,GPR137,cnv_del
GPR137,cnv_amp,GPR137,cnv_amp
SEZ6L,mut_important,SEZ6L,mut_important
SEZ6L,cnv_del,SEZ6L,cnv_del
SEZ6L,cnv_amp,SEZ6L,cnv_amp
SH3BP4,mut_important,SH3BP4,mut_important
SH3BP4,cnv_del,SH3BP4,cnv_del
SH3BP4,cnv_amp,SH3BP4,cnv_amp
TP53RK,mut_important,TP53RK,mut_important
TP53RK,cnv_del,TP53RK,cnv_del
TP53RK,cnv_amp,TP53RK,cnv_amp
PON2,mut_important,PON2,mut_important
PON2,cnv_del,PON2,cnv_del
PON2,cnv_amp,PON2,cnv_amp
BTN3A1,mut_important,BTN3A1,mut_important
BTN3A1,cnv_del,BTN3A1,cnv_del
BTN3A1,cnv_amp,BTN3A1,cnv_amp
KRT84,mut_important,KRT84,mut_important
KRT84,cnv_del,KRT84,cnv_del
KRT84,cnv_amp,KRT84,cnv_amp
SLC35D1,mut_important,SLC35D1,mut_important
SLC35D1,cnv_del,SLC35D1,cnv_del
SLC35D1,cnv_amp,SLC35D1,cnv_amp
BAHD1,mut_important,BAHD1,mut_important
BAHD1,cnv_del,BAHD1,cnv_del
BAHD1,cnv_amp,BAHD1,cnv_amp
EXOSC9,mut_important,EXOSC9,mut_important
EXOSC9,cnv_del,EXOSC9,cnv_del
EXOSC9,cnv_amp,EXOSC9,cnv_amp
ZNF253,mut_important,ZNF253,mut_important
ZNF253,cnv_del,ZNF253,cnv_del
ZNF253,cnv_amp,ZNF253,cnv_amp
CALML3,mut_important,CALML3,mut_important
CALML3,cnv_del,CALML3,cnv_del
CALML3,cnv_amp,CALML3,cnv_amp
MTMR6,mut_important,MTMR6,mut_important
MTMR6,cnv_del,MTMR6,cnv_del
MTMR6,cnv_amp,MTMR6,cnv_amp
MANEA,mut_important,MANEA,mut_important
MANEA,cnv_del,MANEA,cnv_del
MANEA,cnv_amp,MANEA,cnv_amp
BTBD6,mut_important,BTBD6,mut_important
BTBD6,cnv_del,BTBD6,cnv_del
BTBD6,cnv_amp,BTBD6,cnv_amp
VEGFB,mut_important,VEGFB,mut_important
VEGFB,cnv_del,VEGFB,cnv_del
VEGFB,cnv_amp,VEGFB,cnv_amp
ELAC1,mut_important,ELAC1,mut_important
ELAC1,cnv_del,ELAC1,cnv_del
ELAC1,cnv_amp,ELAC1,cnv_amp
ENKUR,mut_important,ENKUR,mut_important
ENKUR,cnv_del,ENKUR,cnv_del
ENKUR,cnv_amp,ENKUR,cnv_amp
ZSWIM2,mut_important,ZSWIM2,mut_important
ZSWIM2,cnv_del,ZSWIM2,cnv_del
ZSWIM2,cnv_amp,ZSWIM2,cnv_amp
BTAF1,mut_important,BTAF1,mut_important
BTAF1,cnv_del,BTAF1,cnv_del
BTAF1,cnv_amp,BTAF1,cnv_amp
TMEM86B,mut_important,TMEM86B,mut_important
TMEM86B,cnv_del,TMEM86B,cnv_del
TMEM86B,cnv_amp,TMEM86B,cnv_amp
AHSA1,mut_important,AHSA1,mut_important
AHSA1,cnv_del,AHSA1,cnv_del
AHSA1,cnv_amp,AHSA1,cnv_amp
TSC1,mut_important,TSC1,mut_important
TSC1,cnv_del,TSC1,cnv_del
TSC1,cnv_amp,TSC1,cnv_amp
METTL7B,mut_important,METTL7B,mut_important
METTL7B,cnv_del,METTL7B,cnv_del
METTL7B,cnv_amp,METTL7B,cnv_amp
DOLK,mut_important,DOLK,mut_important
DOLK,cnv_del,DOLK,cnv_del
DOLK,cnv_amp,DOLK,cnv_amp
SUCLG2,mut_important,SUCLG2,mut_important
SUCLG2,cnv_del,SUCLG2,cnv_del
SUCLG2,cnv_amp,SUCLG2,cnv_amp
CCDC28B,mut_important,CCDC28B,mut_important
CCDC28B,cnv_del,CCDC28B,cnv_del
CCDC28B,cnv_amp,CCDC28B,cnv_amp
VAMP1,mut_important,VAMP1,mut_important
VAMP1,cnv_del,VAMP1,cnv_del
VAMP1,cnv_amp,VAMP1,cnv_amp
AMPD1,mut_important,AMPD1,mut_important
AMPD1,cnv_del,AMPD1,cnv_del
AMPD1,cnv_amp,AMPD1,cnv_amp
FCRL1,mut_important,FCRL1,mut_important
FCRL1,cnv_del,FCRL1,cnv_del
FCRL1,cnv_amp,FCRL1,cnv_amp
IRX1,mut_important,IRX1,mut_important
IRX1,cnv_del,IRX1,cnv_del
IRX1,cnv_amp,IRX1,cnv_amp
EXOC2,mut_important,EXOC2,mut_important
EXOC2,cnv_del,EXOC2,cnv_del
EXOC2,cnv_amp,EXOC2,cnv_amp
HYAL3,mut_important,HYAL3,mut_important
HYAL3,cnv_del,HYAL3,cnv_del
HYAL3,cnv_amp,HYAL3,cnv_amp
NCOA4,mut_important,NCOA4,mut_important
NCOA4,cnv_del,NCOA4,cnv_del
NCOA4,cnv_amp,NCOA4,cnv_amp
CCDC83,mut_important,CCDC83,mut_important
CCDC83,cnv_del,CCDC83,cnv_del
CCDC83,cnv_amp,CCDC83,cnv_amp
E2F7,mut_important,E2F7,mut_important
E2F7,cnv_del,E2F7,cnv_del
E2F7,cnv_amp,E2F7,cnv_amp
SKI,mut_important,SKI,mut_important
SKI,cnv_del,SKI,cnv_del
SKI,cnv_amp,SKI,cnv_amp
NIPAL1,mut_important,NIPAL1,mut_important
NIPAL1,cnv_del,NIPAL1,cnv_del
NIPAL1,cnv_amp,NIPAL1,cnv_amp
DAPL1,mut_important,DAPL1,mut_important
DAPL1,cnv_del,DAPL1,cnv_del
DAPL1,cnv_amp,DAPL1,cnv_amp
USP19,mut_important,USP19,mut_important
USP19,cnv_del,USP19,cnv_del
USP19,cnv_amp,USP19,cnv_amp
ZNF214,mut_important,ZNF214,mut_important
ZNF214,cnv_del,ZNF214,cnv_del
ZNF214,cnv_amp,ZNF214,cnv_amp
TMEM128,mut_important,TMEM128,mut_important
TMEM128,cnv_del,TMEM128,cnv_del
TMEM128,cnv_amp,TMEM128,cnv_amp
EIF2B2,mut_important,EIF2B2,mut_important
EIF2B2,cnv_del,EIF2B2,cnv_del
EIF2B2,cnv_amp,EIF2B2,cnv_amp
CTCF,mut_important,CTCF,mut_important
CTCF,cnv_del,CTCF,cnv_del
CTCF,cnv_amp,CTCF,cnv_amp
BACE2,mut_important,BACE2,mut_important
BACE2,cnv_del,BACE2,cnv_del
BACE2,cnv_amp,BACE2,cnv_amp
VPS18,mut_important,VPS18,mut_important
VPS18,cnv_del,VPS18,cnv_del
VPS18,cnv_amp,VPS18,cnv_amp
ESPNL,mut_important,ESPNL,mut_important
ESPNL,cnv_del,ESPNL,cnv_del
ESPNL,cnv_amp,ESPNL,cnv_amp
ZNF416,mut_important,ZNF416,mut_important
ZNF416,cnv_del,ZNF416,cnv_del
ZNF416,cnv_amp,ZNF416,cnv_amp
UEVLD,mut_important,UEVLD,mut_important
UEVLD,cnv_del,UEVLD,cnv_del
UEVLD,cnv_amp,UEVLD,cnv_amp
SMYD1,mut_important,SMYD1,mut_important
SMYD1,cnv_del,SMYD1,cnv_del
SMYD1,cnv_amp,SMYD1,cnv_amp
FUT1,mut_important,FUT1,mut_important
FUT1,cnv_del,FUT1,cnv_del
FUT1,cnv_amp,FUT1,cnv_amp
ZBTB45,mut_important,ZBTB45,mut_important
ZBTB45,cnv_del,ZBTB45,cnv_del
ZBTB45,cnv_amp,ZBTB45,cnv_amp
FNDC8,mut_important,FNDC8,mut_important
FNDC8,cnv_del,FNDC8,cnv_del
FNDC8,cnv_amp,FNDC8,cnv_amp
ACBD3,mut_important,ACBD3,mut_important
ACBD3,cnv_del,ACBD3,cnv_del
ACBD3,cnv_amp,ACBD3,cnv_amp
ISCU,mut_important,ISCU,mut_important
ISCU,cnv_del,ISCU,cnv_del
ISCU,cnv_amp,ISCU,cnv_amp
LPGAT1,mut_important,LPGAT1,mut_important
LPGAT1,cnv_del,LPGAT1,cnv_del
LPGAT1,cnv_amp,LPGAT1,cnv_amp
TARS2,mut_important,TARS2,mut_important
TARS2,cnv_del,TARS2,cnv_del
TARS2,cnv_amp,TARS2,cnv_amp
YIF1A,mut_important,YIF1A,mut_important
YIF1A,cnv_del,YIF1A,cnv_del
YIF1A,cnv_amp,YIF1A,cnv_amp
TLX1,mut_important,TLX1,mut_important
TLX1,cnv_del,TLX1,cnv_del
TLX1,cnv_amp,TLX1,cnv_amp
CADM4,mut_important,CADM4,mut_important
CADM4,cnv_del,CADM4,cnv_del
CADM4,cnv_amp,CADM4,cnv_amp
SALL1,mut_important,SALL1,mut_important
SALL1,cnv_del,SALL1,cnv_del
SALL1,cnv_amp,SALL1,cnv_amp
SLC1A3,mut_important,SLC1A3,mut_important
SLC1A3,cnv_del,SLC1A3,cnv_del
SLC1A3,cnv_amp,SLC1A3,cnv_amp
GLT6D1,mut_important,GLT6D1,mut_important
GLT6D1,cnv_del,GLT6D1,cnv_del
GLT6D1,cnv_amp,GLT6D1,cnv_amp
MBD4,mut_important,MBD4,mut_important
MBD4,cnv_del,MBD4,cnv_del
MBD4,cnv_amp,MBD4,cnv_amp
NRBP1,mut_important,NRBP1,mut_important
NRBP1,cnv_del,NRBP1,cnv_del
NRBP1,cnv_amp,NRBP1,cnv_amp
RALGPS1,mut_important,RALGPS1,mut_important
RALGPS1,cnv_del,RALGPS1,cnv_del
RALGPS1,cnv_amp,RALGPS1,cnv_amp
DTD1,mut_important,DTD1,mut_important
DTD1,cnv_del,DTD1,cnv_del
DTD1,cnv_amp,DTD1,cnv_amp
DNAJC24,mut_important,DNAJC24,mut_important
DNAJC24,cnv_del,DNAJC24,cnv_del
DNAJC24,cnv_amp,DNAJC24,cnv_amp
ICA1,mut_important,ICA1,mut_important
ICA1,cnv_del,ICA1,cnv_del
ICA1,cnv_amp,ICA1,cnv_amp
SLC39A6,mut_important,SLC39A6,mut_important
SLC39A6,cnv_del,SLC39A6,cnv_del
SLC39A6,cnv_amp,SLC39A6,cnv_amp
ZNF324,mut_important,ZNF324,mut_important
ZNF324,cnv_del,ZNF324,cnv_del
ZNF324,cnv_amp,ZNF324,cnv_amp
PYY,mut_important,PYY,mut_important
PYY,cnv_del,PYY,cnv_del
PYY,cnv_amp,PYY,cnv_amp
METAP2,mut_important,METAP2,mut_important
METAP2,cnv_del,METAP2,cnv_del
METAP2,cnv_amp,METAP2,cnv_amp
EBF3,mut_important,EBF3,mut_important
EBF3,cnv_del,EBF3,cnv_del
EBF3,cnv_amp,EBF3,cnv_amp
GALP,mut_important,GALP,mut_important
GALP,cnv_del,GALP,cnv_del
GALP,cnv_amp,GALP,cnv_amp
RC3H1,mut_important,RC3H1,mut_important
RC3H1,cnv_del,RC3H1,cnv_del
RC3H1,cnv_amp,RC3H1,cnv_amp
ELMOD3,mut_important,ELMOD3,mut_important
ELMOD3,cnv_del,ELMOD3,cnv_del
ELMOD3,cnv_amp,ELMOD3,cnv_amp
TP53BP2,mut_important,TP53BP2,mut_important
TP53BP2,cnv_del,TP53BP2,cnv_del
TP53BP2,cnv_amp,TP53BP2,cnv_amp
DCP1B,mut_important,DCP1B,mut_important
DCP1B,cnv_del,DCP1B,cnv_del
DCP1B,cnv_amp,DCP1B,cnv_amp
TMEM100,mut_important,TMEM100,mut_important
TMEM100,cnv_del,TMEM100,cnv_del
TMEM100,cnv_amp,TMEM100,cnv_amp
FGFR1OP2,mut_important,FGFR1OP2,mut_important
FGFR1OP2,cnv_del,FGFR1OP2,cnv_del
FGFR1OP2,cnv_amp,FGFR1OP2,cnv_amp
PLEKHG3,mut_important,PLEKHG3,mut_important
PLEKHG3,cnv_del,PLEKHG3,cnv_del
PLEKHG3,cnv_amp,PLEKHG3,cnv_amp
NEK8,mut_important,NEK8,mut_important
NEK8,cnv_del,NEK8,cnv_del
NEK8,cnv_amp,NEK8,cnv_amp
LIN7C,mut_important,LIN7C,mut_important
LIN7C,cnv_del,LIN7C,cnv_del
LIN7C,cnv_amp,LIN7C,cnv_amp
OR5I1,mut_important,OR5I1,mut_important
OR5I1,cnv_del,OR5I1,cnv_del
OR5I1,cnv_amp,OR5I1,cnv_amp
DPCR1,mut_important,DPCR1,mut_important
DPCR1,cnv_del,DPCR1,cnv_del
DPCR1,cnv_amp,DPCR1,cnv_amp
RC3H2,mut_important,RC3H2,mut_important
RC3H2,cnv_del,RC3H2,cnv_del
RC3H2,cnv_amp,RC3H2,cnv_amp
SS18L1,mut_important,SS18L1,mut_important
SS18L1,cnv_del,SS18L1,cnv_del
SS18L1,cnv_amp,SS18L1,cnv_amp
MBD2,mut_important,MBD2,mut_important
MBD2,cnv_del,MBD2,cnv_del
MBD2,cnv_amp,MBD2,cnv_amp
SRA1,mut_important,SRA1,mut_important
SRA1,cnv_del,SRA1,cnv_del
SRA1,cnv_amp,SRA1,cnv_amp
GINS1,mut_important,GINS1,mut_important
GINS1,cnv_del,GINS1,cnv_del
GINS1,cnv_amp,GINS1,cnv_amp
PLEKHF1,mut_important,PLEKHF1,mut_important
PLEKHF1,cnv_del,PLEKHF1,cnv_del
PLEKHF1,cnv_amp,PLEKHF1,cnv_amp
NR3C1,mut_important,NR3C1,mut_important
NR3C1,cnv_del,NR3C1,cnv_del
NR3C1,cnv_amp,NR3C1,cnv_amp
GNGT1,mut_important,GNGT1,mut_important
GNGT1,cnv_del,GNGT1,cnv_del
GNGT1,cnv_amp,GNGT1,cnv_amp
CBL,mut_important,CBL,mut_important
CBL,cnv_del,CBL,cnv_del
CBL,cnv_amp,CBL,cnv_amp
ZBTB24,mut_important,ZBTB24,mut_important
ZBTB24,cnv_del,ZBTB24,cnv_del
ZBTB24,cnv_amp,ZBTB24,cnv_amp
PHF12,mut_important,PHF12,mut_important
PHF12,cnv_del,PHF12,cnv_del
PHF12,cnv_amp,PHF12,cnv_amp
CKMT2,mut_important,CKMT2,mut_important
CKMT2,cnv_del,CKMT2,cnv_del
CKMT2,cnv_amp,CKMT2,cnv_amp
PCSK1,mut_important,PCSK1,mut_important
PCSK1,cnv_del,PCSK1,cnv_del
PCSK1,cnv_amp,PCSK1,cnv_amp
OR5A2,mut_important,OR5A2,mut_important
OR5A2,cnv_del,OR5A2,cnv_del
OR5A2,cnv_amp,OR5A2,cnv_amp
BLM,mut_important,BLM,mut_important
BLM,cnv_del,BLM,cnv_del
BLM,cnv_amp,BLM,cnv_amp
CDADC1,mut_important,CDADC1,mut_important
CDADC1,cnv_del,CDADC1,cnv_del
CDADC1,cnv_amp,CDADC1,cnv_amp
STXBP4,mut_important,STXBP4,mut_important
STXBP4,cnv_del,STXBP4,cnv_del
STXBP4,cnv_amp,STXBP4,cnv_amp
AURKC,mut_important,AURKC,mut_important
AURKC,cnv_del,AURKC,cnv_del
AURKC,cnv_amp,AURKC,cnv_amp
NAIF1,mut_important,NAIF1,mut_important
NAIF1,cnv_del,NAIF1,cnv_del
NAIF1,cnv_amp,NAIF1,cnv_amp
CALR,mut_important,CALR,mut_important
CALR,cnv_del,CALR,cnv_del
CALR,cnv_amp,CALR,cnv_amp
HRG,mut_important,HRG,mut_important
HRG,cnv_del,HRG,cnv_del
HRG,cnv_amp,HRG,cnv_amp
WBP1,mut_important,WBP1,mut_important
WBP1,cnv_del,WBP1,cnv_del
WBP1,cnv_amp,WBP1,cnv_amp
MFSD11,mut_important,MFSD11,mut_important
MFSD11,cnv_del,MFSD11,cnv_del
MFSD11,cnv_amp,MFSD11,cnv_amp
KCTD7,mut_important,KCTD7,mut_important
KCTD7,cnv_del,KCTD7,cnv_del
KCTD7,cnv_amp,KCTD7,cnv_amp
ACAP3,mut_important,ACAP3,mut_important
ACAP3,cnv_del,ACAP3,cnv_del
ACAP3,cnv_amp,ACAP3,cnv_amp
OR2M2,mut_important,OR2M2,mut_important
OR2M2,cnv_del,OR2M2,cnv_del
OR2M2,cnv_amp,OR2M2,cnv_amp
PCMTD1,mut_important,PCMTD1,mut_important
PCMTD1,cnv_del,PCMTD1,cnv_del
PCMTD1,cnv_amp,PCMTD1,cnv_amp
GNRHR,mut_important,GNRHR,mut_important
GNRHR,cnv_del,GNRHR,cnv_del
GNRHR,cnv_amp,GNRHR,cnv_amp
SLC44A1,mut_important,SLC44A1,mut_important
SLC44A1,cnv_del,SLC44A1,cnv_del
SLC44A1,cnv_amp,SLC44A1,cnv_amp
KLHDC8A,mut_important,KLHDC8A,mut_important
KLHDC8A,cnv_del,KLHDC8A,cnv_del
KLHDC8A,cnv_amp,KLHDC8A,cnv_amp
DNAJB7,mut_important,DNAJB7,mut_important
DNAJB7,cnv_del,DNAJB7,cnv_del
DNAJB7,cnv_amp,DNAJB7,cnv_amp
TPP2,mut_important,TPP2,mut_important
TPP2,cnv_del,TPP2,cnv_del
TPP2,cnv_amp,TPP2,cnv_amp
MRPL33,mut_important,MRPL33,mut_important
MRPL33,cnv_del,MRPL33,cnv_del
MRPL33,cnv_amp,MRPL33,cnv_amp
VAV1,mut_important,VAV1,mut_important
VAV1,cnv_del,VAV1,cnv_del
VAV1,cnv_amp,VAV1,cnv_amp
KLHL8,mut_important,KLHL8,mut_important
KLHL8,cnv_del,KLHL8,cnv_del
KLHL8,cnv_amp,KLHL8,cnv_amp
GCLM,mut_important,GCLM,mut_important
GCLM,cnv_del,GCLM,cnv_del
GCLM,cnv_amp,GCLM,cnv_amp
ST8SIA2,mut_important,ST8SIA2,mut_important
ST8SIA2,cnv_del,ST8SIA2,cnv_del
ST8SIA2,cnv_amp,ST8SIA2,cnv_amp
CREBBP,mut_important,CREBBP,mut_important
CREBBP,cnv_del,CREBBP,cnv_del
CREBBP,cnv_amp,CREBBP,cnv_amp
LIMA1,mut_important,LIMA1,mut_important
LIMA1,cnv_del,LIMA1,cnv_del
LIMA1,cnv_amp,LIMA1,cnv_amp
GMCL1,mut_important,GMCL1,mut_important
GMCL1,cnv_del,GMCL1,cnv_del
GMCL1,cnv_amp,GMCL1,cnv_amp
TMEM215,mut_important,TMEM215,mut_important
TMEM215,cnv_del,TMEM215,cnv_del
TMEM215,cnv_amp,TMEM215,cnv_amp
UST,mut_important,UST,mut_important
UST,cnv_del,UST,cnv_del
UST,cnv_amp,UST,cnv_amp
SFXN1,mut_important,SFXN1,mut_important
SFXN1,cnv_del,SFXN1,cnv_del
SFXN1,cnv_amp,SFXN1,cnv_amp
PRPF38B,mut_important,PRPF38B,mut_important
PRPF38B,cnv_del,PRPF38B,cnv_del
PRPF38B,cnv_amp,PRPF38B,cnv_amp
OR6C6,mut_important,OR6C6,mut_important
OR6C6,cnv_del,OR6C6,cnv_del
OR6C6,cnv_amp,OR6C6,cnv_amp
CLUAP1,mut_important,CLUAP1,mut_important
CLUAP1,cnv_del,CLUAP1,cnv_del
CLUAP1,cnv_amp,CLUAP1,cnv_amp
SUMF1,mut_important,SUMF1,mut_important
SUMF1,cnv_del,SUMF1,cnv_del
SUMF1,cnv_amp,SUMF1,cnv_amp
DCAF5,mut_important,DCAF5,mut_important
DCAF5,cnv_del,DCAF5,cnv_del
DCAF5,cnv_amp,DCAF5,cnv_amp
CCDC30,mut_important,CCDC30,mut_important
CCDC30,cnv_del,CCDC30,cnv_del
CCDC30,cnv_amp,CCDC30,cnv_amp
CHRNB1,mut_important,CHRNB1,mut_important
CHRNB1,cnv_del,CHRNB1,cnv_del
CHRNB1,cnv_amp,CHRNB1,cnv_amp
KLF9,mut_important,KLF9,mut_important
KLF9,cnv_del,KLF9,cnv_del
KLF9,cnv_amp,KLF9,cnv_amp
ATP6V0E1,mut_important,ATP6V0E1,mut_important
ATP6V0E1,cnv_del,ATP6V0E1,cnv_del
ATP6V0E1,cnv_amp,ATP6V0E1,cnv_amp
NUDT9,mut_important,NUDT9,mut_important
NUDT9,cnv_del,NUDT9,cnv_del
NUDT9,cnv_amp,NUDT9,cnv_amp
ZNF561,mut_important,ZNF561,mut_important
ZNF561,cnv_del,ZNF561,cnv_del
ZNF561,cnv_amp,ZNF561,cnv_amp
TRIB2,mut_important,TRIB2,mut_important
TRIB2,cnv_del,TRIB2,cnv_del
TRIB2,cnv_amp,TRIB2,cnv_amp
THTPA,mut_important,THTPA,mut_important
THTPA,cnv_del,THTPA,cnv_del
THTPA,cnv_amp,THTPA,cnv_amp
PLSCR1,mut_important,PLSCR1,mut_important
PLSCR1,cnv_del,PLSCR1,cnv_del
PLSCR1,cnv_amp,PLSCR1,cnv_amp
RASEF,mut_important,RASEF,mut_important
RASEF,cnv_del,RASEF,cnv_del
RASEF,cnv_amp,RASEF,cnv_amp
SNAPC1,mut_important,SNAPC1,mut_important
SNAPC1,cnv_del,SNAPC1,cnv_del
SNAPC1,cnv_amp,SNAPC1,cnv_amp
ADAMTS12,mut_important,ADAMTS12,mut_important
ADAMTS12,cnv_del,ADAMTS12,cnv_del
ADAMTS12,cnv_amp,ADAMTS12,cnv_amp
TINAGL1,mut_important,TINAGL1,mut_important
TINAGL1,cnv_del,TINAGL1,cnv_del
TINAGL1,cnv_amp,TINAGL1,cnv_amp
CCDC105,mut_important,CCDC105,mut_important
CCDC105,cnv_del,CCDC105,cnv_del
CCDC105,cnv_amp,CCDC105,cnv_amp
CRLF1,mut_important,CRLF1,mut_important
CRLF1,cnv_del,CRLF1,cnv_del
CRLF1,cnv_amp,CRLF1,cnv_amp
PPM1L,mut_important,PPM1L,mut_important
PPM1L,cnv_del,PPM1L,cnv_del
PPM1L,cnv_amp,PPM1L,cnv_amp
ASGR1,mut_important,ASGR1,mut_important
ASGR1,cnv_del,ASGR1,cnv_del
ASGR1,cnv_amp,ASGR1,cnv_amp
KCTD2,mut_important,KCTD2,mut_important
KCTD2,cnv_del,KCTD2,cnv_del
KCTD2,cnv_amp,KCTD2,cnv_amp
BRI3BP,mut_important,BRI3BP,mut_important
BRI3BP,cnv_del,BRI3BP,cnv_del
BRI3BP,cnv_amp,BRI3BP,cnv_amp
SMYD4,mut_important,SMYD4,mut_important
SMYD4,cnv_del,SMYD4,cnv_del
SMYD4,cnv_amp,SMYD4,cnv_amp
LIMD1,mut_important,LIMD1,mut_important
LIMD1,cnv_del,LIMD1,cnv_del
LIMD1,cnv_amp,LIMD1,cnv_amp
CFHR4,mut_important,CFHR4,mut_important
CFHR4,cnv_del,CFHR4,cnv_del
CFHR4,cnv_amp,CFHR4,cnv_amp
AP3M2,mut_important,AP3M2,mut_important
AP3M2,cnv_del,AP3M2,cnv_del
AP3M2,cnv_amp,AP3M2,cnv_amp
WNT11,mut_important,WNT11,mut_important
WNT11,cnv_del,WNT11,cnv_del
WNT11,cnv_amp,WNT11,cnv_amp
INTS5,mut_important,INTS5,mut_important
INTS5,cnv_del,INTS5,cnv_del
INTS5,cnv_amp,INTS5,cnv_amp
FSIP1,mut_important,FSIP1,mut_important
FSIP1,cnv_del,FSIP1,cnv_del
FSIP1,cnv_amp,FSIP1,cnv_amp
TM2D3,mut_important,TM2D3,mut_important
TM2D3,cnv_del,TM2D3,cnv_del
TM2D3,cnv_amp,TM2D3,cnv_amp
MYADM,mut_important,MYADM,mut_important
MYADM,cnv_del,MYADM,cnv_del
MYADM,cnv_amp,MYADM,cnv_amp
TFDP1,mut_important,TFDP1,mut_important
TFDP1,cnv_del,TFDP1,cnv_del
TFDP1,cnv_amp,TFDP1,cnv_amp
TNFRSF8,mut_important,TNFRSF8,mut_important
TNFRSF8,cnv_del,TNFRSF8,cnv_del
TNFRSF8,cnv_amp,TNFRSF8,cnv_amp
SPRED1,mut_important,SPRED1,mut_important
SPRED1,cnv_del,SPRED1,cnv_del
