,,decision_tree_fold_0,decision_tree_fold_1,decision_tree_fold_2,decision_tree_fold_3,decision_tree_fold_4
SYT5,mut_important,0.0,0.0,0.0,0.0,0.0
SYT5,cnv_del,0.0,0.0,0.0,0.0,0.0
SYT5,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC44A1,mut_important,0.0,0.0,0.0,0.0,0.0
SLC44A1,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC44A1,cnv_amp,0.0,0.0,0.0,0.0,0.0
APEX2,mut_important,0.0,0.0,0.0,0.0,0.0
APEX2,cnv_del,0.0,0.0,0.0,0.0,0.0
APEX2,cnv_amp,0.0,0.0,0.0,0.0,0.0
FBXO11,mut_important,0.0,0.0,0.0,0.0,0.0
FBXO11,cnv_del,0.0,0.0,0.0,0.0,0.0
FBXO11,cnv_amp,0.0,0.0,0.0,0.0,0.0
GBP2,mut_important,0.0,0.0,0.0,0.0,0.0
GBP2,cnv_del,0.0,0.0,0.0,0.0,0.0
GBP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
INPP5K,mut_important,0.0,0.0,0.0,0.0,0.0
INPP5K,cnv_del,0.0,0.0,0.0,0.0,0.0
INPP5K,cnv_amp,0.0,0.0,0.0,0.0,0.0
CENPJ,mut_important,0.0,0.0,0.0,0.0,0.0
CENPJ,cnv_del,0.0,0.0,0.0,0.0,0.0
CENPJ,cnv_amp,0.0,0.0,0.0,0.0,0.0
GNG4,mut_important,0.0,0.0,0.0,0.0,0.0
GNG4,cnv_del,0.0,0.0,0.0,0.0,0.0
GNG4,cnv_amp,0.0,0.0,0.0,0.0,0.0
PHTF2,mut_important,0.0,0.0,0.0,0.0,0.0
PHTF2,cnv_del,0.0,0.0,0.0,0.0,0.0
PHTF2,cnv_amp,0.0,0.0,0.0,0.0,0.0
MARVELD1,mut_important,0.0,0.0,0.0,0.0,0.0
MARVELD1,cnv_del,0.0,0.0,0.0,0.0,0.0
MARVELD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRPSAP1,mut_important,0.0,0.0,0.0,0.0,0.0
PRPSAP1,cnv_del,0.0,0.0,0.0,0.0,0.0
PRPSAP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC30A4,mut_important,0.0,0.0,0.0,0.0,0.0
SLC30A4,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC30A4,cnv_amp,0.0,0.0,0.0,0.0,0.0
NCOA2,mut_important,0.0,0.0,0.0,0.0,0.0
NCOA2,cnv_del,0.0,0.0,0.0,0.0,0.0
NCOA2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SOD3,mut_important,0.0,0.0,0.0,0.0,0.0
SOD3,cnv_del,0.0,0.0,0.0,0.0,0.0
SOD3,cnv_amp,0.0,0.0,0.0,0.0,0.0
SPINK7,mut_important,0.0,0.0,0.0,0.0,0.0
SPINK7,cnv_del,0.0,0.0,0.0,0.0,0.0
SPINK7,cnv_amp,0.0,0.0,0.0,0.0,0.0
MGLL,mut_important,0.0,0.0,0.0,0.0,0.0
MGLL,cnv_del,0.0,0.0,0.0,0.0,0.0
MGLL,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC35A1,mut_important,0.0,0.0,0.0,0.0,0.0
SLC35A1,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC35A1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TNFRSF10B,mut_important,0.0,0.0,0.0,0.0,0.0
TNFRSF10B,cnv_del,0.0,0.0,0.0,0.0,0.0
TNFRSF10B,cnv_amp,0.0,0.0,0.0,0.0,0.0
GPSM1,mut_important,0.0,0.0,0.0,0.0,0.0
GPSM1,cnv_del,0.0,0.0,0.0,0.0,0.0
GPSM1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DLC1,mut_important,0.0,0.0,0.0,0.0,0.0
DLC1,cnv_del,0.0,0.0,0.0,0.0,0.0
DLC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF280B,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF280B,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF280B,cnv_amp,0.0,0.0,0.0,0.0,0.0
NLRX1,mut_important,0.0,0.0,0.0,0.0,0.0
NLRX1,cnv_del,0.0,0.0,0.0,0.0,0.0
NLRX1,cnv_amp,0.0,0.0,0.0,0.0,0.0
PDHX,mut_important,0.0,0.0,0.0,0.0,0.0
PDHX,cnv_del,0.0,0.0,0.0,0.0,0.0
PDHX,cnv_amp,0.0,0.0,0.0,0.0,0.0
NAA11,mut_important,0.0,0.0,0.0,0.0,0.0
NAA11,cnv_del,0.0,0.0,0.0,0.0,0.0
NAA11,cnv_amp,0.0,0.0,0.0,0.0,0.0
TAF4,mut_important,0.0,0.0,0.0,0.0,0.0
TAF4,cnv_del,0.0,0.0,0.0,0.0,0.0
TAF4,cnv_amp,0.0,0.0,0.0,0.0,0.0
PGAP2,mut_important,0.0,0.0,0.0,0.0,0.0
PGAP2,cnv_del,0.0,0.0,0.0,0.0,0.0
PGAP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF777,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF777,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF777,cnv_amp,0.0,0.0,0.0,0.0,0.0
BLOC1S2,mut_important,0.0,0.0,0.0,0.0,0.0
BLOC1S2,cnv_del,0.0,0.0,0.0,0.0,0.0
BLOC1S2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM225,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM225,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM225,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZFP91,mut_important,0.0,0.0,0.0,0.0,0.0
ZFP91,cnv_del,0.0,0.0,0.0,0.0,0.0
ZFP91,cnv_amp,0.0,0.0,0.0,0.0,0.0
SERPIND1,mut_important,0.0,0.0,0.0,0.0,0.0
SERPIND1,cnv_del,0.0,0.0,0.0,0.0,0.0
SERPIND1,cnv_amp,0.0,0.0,0.0,0.0,0.0
R3HCC1,mut_important,0.0,0.0,0.0,0.0,0.0
R3HCC1,cnv_del,0.0,0.0,0.0,0.0,0.0
R3HCC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
IQCF2,mut_important,0.0,0.0,0.0,0.0,0.0
IQCF2,cnv_del,0.0,0.0,0.0,0.0,0.0
IQCF2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PIGB,mut_important,0.0,0.0,0.0,0.0,0.0
PIGB,cnv_del,0.0,0.0,0.0,0.0,0.0
PIGB,cnv_amp,0.0,0.0,0.0,0.0,0.0
DUSP23,mut_important,0.0,0.0,0.0,0.0,0.0
DUSP23,cnv_del,0.0,0.0,0.0,0.0,0.0
DUSP23,cnv_amp,0.0,0.0,0.0,0.0,0.0
FANCF,mut_important,0.0,0.0,0.0,0.0,0.0
FANCF,cnv_del,0.0,0.0,0.0,0.0,0.0
FANCF,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR5T3,mut_important,0.0,0.0,0.0,0.0,0.0
OR5T3,cnv_del,0.0,0.0,0.0,0.0,0.0
OR5T3,cnv_amp,0.0,0.0,0.0,0.0,0.0
PIWIL2,mut_important,0.0,0.0,0.0,0.0,0.0
PIWIL2,cnv_del,0.0,0.0,0.0,0.0,0.0
PIWIL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
RIPK3,mut_important,0.0,0.0,0.0,0.0,0.0
RIPK3,cnv_del,0.0,0.0,0.0,0.0,0.0
RIPK3,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZMAT1,mut_important,0.0,0.0,0.0,0.0,0.0
ZMAT1,cnv_del,0.0,0.0,0.0,0.0,0.0
ZMAT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF140,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF140,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF140,cnv_amp,0.0,0.0,0.0,0.0,0.0
CTR9,mut_important,0.0,0.0,0.0,0.0,0.0
CTR9,cnv_del,0.0,0.0,0.0,0.0,0.0
CTR9,cnv_amp,0.0,0.0,0.0,0.0,0.0
PPIC,mut_important,0.0,0.0,0.0,0.0,0.0
PPIC,cnv_del,0.0,0.0,0.0,0.0,0.0
PPIC,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF490,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF490,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF490,cnv_amp,0.0,0.0,0.0,0.0,0.0
MAGEB18,mut_important,0.0,0.0,0.0,0.0,0.0
MAGEB18,cnv_del,0.0,0.0,0.0,0.0,0.0
MAGEB18,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC70,mut_important,0.0,0.0,0.0,0.0,0.0
CCDC70,cnv_del,0.0,0.0,0.0,0.0,0.0
CCDC70,cnv_amp,0.0,0.0,0.0,0.0,0.0
SFRP2,mut_important,0.0,0.0,0.0,0.0,0.0
SFRP2,cnv_del,0.0,0.0,0.0,0.0,0.0
SFRP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
NLRP11,mut_important,0.0,0.0,0.0,0.0,0.0
NLRP11,cnv_del,0.0,0.0,0.0,0.0,0.0
NLRP11,cnv_amp,0.0,0.0,0.0,0.0,0.0
FNDC8,mut_important,0.0,0.0,0.0,0.0,0.0
FNDC8,cnv_del,0.0,0.0,0.0,0.0,0.0
FNDC8,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMCO6,mut_important,0.0,0.0,0.0,0.0,0.0
TMCO6,cnv_del,0.0,0.0,0.0,0.0,0.0
TMCO6,cnv_amp,0.0,0.0,0.0,0.0,0.0
LATS1,mut_important,0.0,0.0,0.0,0.0,0.0
LATS1,cnv_del,0.0,0.0,0.0,0.0,0.0
LATS1,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRAMEF11,mut_important,0.0,0.0,0.0,0.0,0.0
PRAMEF11,cnv_del,0.0,0.0,0.0,0.0,0.0
PRAMEF11,cnv_amp,0.0,0.0,0.0,0.0,0.0
AACS,mut_important,0.0,0.0,0.0,0.0,0.0
AACS,cnv_del,0.0,0.0,0.0,0.0,0.0
AACS,cnv_amp,0.0,0.0,0.0,0.0,0.0
MKS1,mut_important,0.0,0.0,0.0,0.0,0.0
MKS1,cnv_del,0.0,0.0,0.0,0.0,0.0
MKS1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SPSB3,mut_important,0.0,0.0,0.0,0.0,0.0
SPSB3,cnv_del,0.0,0.0,0.0,0.0,0.0
SPSB3,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC35D2,mut_important,0.0,0.0,0.0,0.0,0.0
SLC35D2,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC35D2,cnv_amp,0.0,0.0,0.0,0.0,0.0
USP19,mut_important,0.0,0.0,0.0,0.0,0.0
USP19,cnv_del,0.0,0.0,0.0,0.0,0.0
USP19,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANKRD39,mut_important,0.0,0.0,0.0,0.0,0.0
ANKRD39,cnv_del,0.0,0.0,0.0,0.0,0.0
ANKRD39,cnv_amp,0.0,0.0,0.0,0.0,0.0
DNAJC7,mut_important,0.0,0.0,0.0,0.0,0.0
DNAJC7,cnv_del,0.0,0.0,0.0,0.0,0.0
DNAJC7,cnv_amp,0.0,0.0,0.0,0.0,0.0
SIPA1L3,mut_important,0.0,0.0,0.0,0.0,0.0
SIPA1L3,cnv_del,0.0,0.0,0.0,0.0,0.0
SIPA1L3,cnv_amp,0.0,0.0,0.0,0.0,0.0
MTOR,mut_important,0.0,0.0,0.0,0.0,0.0
MTOR,cnv_del,0.0,0.0,0.0,0.0,0.0
MTOR,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF438,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF438,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF438,cnv_amp,0.0,0.0,0.0,0.0,0.0
IMPDH1,mut_important,0.0,0.0,0.0,0.0,0.0
IMPDH1,cnv_del,0.0,0.0,0.0,0.0,0.0
IMPDH1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ATP6V0E1,mut_important,0.0,0.0,0.0,0.0,0.0
ATP6V0E1,cnv_del,0.0,0.0,0.0,0.0,0.0
ATP6V0E1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC39A7,mut_important,0.0,0.0,0.0,0.0,0.0
SLC39A7,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC39A7,cnv_amp,0.0,0.0,0.0,0.0,0.0
SMARCA2,mut_important,0.0,0.0,0.0,0.0,0.0
SMARCA2,cnv_del,0.0,0.0,0.0,0.0,0.0
SMARCA2,cnv_amp,0.0,0.0,0.0,0.0,0.0
DVL3,mut_important,0.0,0.0,0.0,0.0,0.0
DVL3,cnv_del,0.0,0.0,0.0,0.0,0.0
DVL3,cnv_amp,0.0,0.0,0.0,0.0,0.0
BMPR1A,mut_important,0.0,0.0,0.0,0.0,0.0
BMPR1A,cnv_del,0.0,0.0,0.0,0.0,0.0
BMPR1A,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM92B,mut_important,0.0,0.0,0.0,0.0,0.0
FAM92B,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM92B,cnv_amp,0.0,0.0,0.0,0.0,0.0
LLGL1,mut_important,0.0,0.0,0.0,0.0,0.0
LLGL1,cnv_del,0.0,0.0,0.0,0.0,0.0
LLGL1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC28A3,mut_important,0.0,0.0,0.0,0.0,0.0
SLC28A3,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC28A3,cnv_amp,0.0,0.0,0.0,0.0,0.0
WDR25,mut_important,0.0,0.0,0.0,0.0,0.0
WDR25,cnv_del,0.0,0.0,0.0,0.0,0.0
WDR25,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF264,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF264,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF264,cnv_amp,0.0,0.0,0.0,0.0,0.0
DENND2C,mut_important,0.0,0.0,0.0,0.0,0.0
DENND2C,cnv_del,0.0,0.0,0.0,0.0,0.0
DENND2C,cnv_amp,0.0,0.0,0.0,0.0,0.0
RELL2,mut_important,0.0,0.0,0.0,0.0,0.0
RELL2,cnv_del,0.0,0.0,0.0,0.0,0.0
RELL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
LSM1,mut_important,0.0,0.0,0.0,0.0,0.0
LSM1,cnv_del,0.0,0.0,0.0,0.0,0.0
LSM1,cnv_amp,0.0,0.0,0.0,0.0,0.0
IL9R,mut_important,0.0,0.0,0.0,0.0,0.0
IL9R,cnv_del,0.0,0.0,0.0,0.0,0.0
IL9R,cnv_amp,0.0,0.0,0.0,0.0,0.0
CDKN1A,mut_important,0.0,0.0,0.0,0.0,0.0
CDKN1A,cnv_del,0.0,0.0,0.0,0.0,0.0
CDKN1A,cnv_amp,0.0,0.0,0.0,0.0,0.0
RASAL2,mut_important,0.0,0.0,0.0,0.0,0.0
RASAL2,cnv_del,0.0,0.0,0.0,0.0,0.0
RASAL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
CNOT7,mut_important,0.0,0.0,0.0,0.0,0.0
CNOT7,cnv_del,0.0,0.0,0.0,0.0,0.0
CNOT7,cnv_amp,0.0,0.0,0.0,0.0,0.0
LCE3C,mut_important,0.0,0.0,0.0,0.0,0.0
LCE3C,cnv_del,0.0,0.0,0.0,0.0,0.0
LCE3C,cnv_amp,0.0,0.0,0.0,0.0,0.0
MADD,mut_important,0.0,0.0,0.0,0.0,0.0
MADD,cnv_del,0.0,0.0,0.0,0.0,0.0
MADD,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZC3H11A,mut_important,0.0,0.0,0.0,0.0,0.0
ZC3H11A,cnv_del,0.0,0.0,0.0,0.0,0.0
ZC3H11A,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM201,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM201,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM201,cnv_amp,0.0,0.0,0.0,0.0,0.0
TSC2,mut_important,0.0,0.0,0.0,0.0,0.0
TSC2,cnv_del,0.0,0.0,0.0,0.0,0.0
TSC2,cnv_amp,0.0,0.0,0.0,0.0,0.0
FRA10AC1,mut_important,0.0,0.0,0.0,0.0,0.0
FRA10AC1,cnv_del,0.0,0.0,0.0,0.0,0.0
FRA10AC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SH3D19,mut_important,0.0,0.0,0.0,0.0,0.0
SH3D19,cnv_del,0.0,0.0,0.0,0.0,0.0
SH3D19,cnv_amp,0.0,0.0,0.0,0.0,0.0
SULT1C3,mut_important,0.0,0.0,0.0,0.0,0.0
SULT1C3,cnv_del,0.0,0.0,0.0,0.0,0.0
SULT1C3,cnv_amp,0.0,0.0,0.0,0.0,0.0
HIP1R,mut_important,0.0,0.0,0.0,0.0,0.0
HIP1R,cnv_del,0.0,0.0,0.0,0.0,0.0
HIP1R,cnv_amp,0.0,0.0,0.0,0.0,0.0
PAX4,mut_important,0.0,0.0,0.0,0.0,0.0
PAX4,cnv_del,0.0,0.0,0.0,0.0,0.0
PAX4,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR56A4,mut_important,0.0,0.0,0.0,0.0,0.0
OR56A4,cnv_del,0.0,0.0,0.0,0.0,0.0
OR56A4,cnv_amp,0.0,0.0,0.0,0.0,0.0
PEX11B,mut_important,0.0,0.0,0.0,0.0,0.0
PEX11B,cnv_del,0.0,0.0,0.0,0.0,0.0
PEX11B,cnv_amp,0.0,0.0,0.0,0.0,0.0
NSD1,mut_important,0.0,0.0,0.0,0.0,0.0
NSD1,cnv_del,0.0,0.0,0.0,0.0,0.0
NSD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM57A,mut_important,0.0,0.0,0.0,0.0,0.0
FAM57A,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM57A,cnv_amp,0.0,0.0,0.0,0.0,0.0
LYZL2,mut_important,0.0,0.0,0.0,0.0,0.0
LYZL2,cnv_del,0.0,0.0,0.0,0.0,0.0
LYZL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TCP11L1,mut_important,0.0,0.0,0.0,0.0,0.0
TCP11L1,cnv_del,0.0,0.0,0.0,0.0,0.0
TCP11L1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM33,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM33,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM33,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRPF18,mut_important,0.0,0.0,0.0,0.0,0.0
PRPF18,cnv_del,0.0,0.0,0.0,0.0,0.0
PRPF18,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF718,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF718,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF718,cnv_amp,0.0,0.0,0.0,0.0,0.0
CDH3,mut_important,0.0,0.0,0.0,0.0,0.0
CDH3,cnv_del,0.0,0.0,0.0,0.0,0.0
CDH3,cnv_amp,0.0,0.0,0.0,0.0,0.0
MAPKAPK5,mut_important,0.0,0.0,0.0,0.0,0.0
MAPKAPK5,cnv_del,0.0,0.0,0.0,0.0,0.0
MAPKAPK5,cnv_amp,0.0,0.0,0.0,0.0,0.0
MC2R,mut_important,0.0,0.0,0.0,0.0,0.0
MC2R,cnv_del,0.0,0.0,0.0,0.0,0.0
MC2R,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANXA11,mut_important,0.0,0.0,0.0,0.0,0.0
ANXA11,cnv_del,0.0,0.0,0.0,0.0,0.0
ANXA11,cnv_amp,0.0,0.0,0.0,0.0,0.0
ADRB1,mut_important,0.0,0.0,0.0,0.0,0.0
ADRB1,cnv_del,0.0,0.0,0.0,0.0,0.0
ADRB1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DET1,mut_important,0.0,0.0,0.0,0.0,0.0
DET1,cnv_del,0.0,0.0,0.0,0.0,0.0
DET1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TRMT6,mut_important,0.0,0.0,0.0,0.0,0.0
TRMT6,cnv_del,0.0,0.0,0.0,0.0,0.0
TRMT6,cnv_amp,0.0,0.0,0.0,0.0,0.0
CGN,mut_important,0.0,0.0,0.0,0.0,0.0
CGN,cnv_del,0.0,0.0,0.0,0.0,0.0
CGN,cnv_amp,0.0,0.0,0.0,0.0,0.0
FBXL14,mut_important,0.0,0.0,0.0,0.0,0.0
FBXL14,cnv_del,0.0,0.0,0.0,0.0,0.0
FBXL14,cnv_amp,0.0,0.0,0.0,0.0,0.0
SMYD2,mut_important,0.0,0.0,0.0,0.0,0.0
SMYD2,cnv_del,0.0,0.0,0.0,0.0,0.0
SMYD2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TRAPPC11,mut_important,0.0,0.0,0.0,0.0,0.0
TRAPPC11,cnv_del,0.0,0.0,0.0,0.0,0.0
TRAPPC11,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM198A,mut_important,0.0,0.0,0.0,0.0,0.0
FAM198A,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM198A,cnv_amp,0.0,0.0,0.0,0.0,0.0
PHLPP1,mut_important,0.0,0.0,0.0,0.0,0.0
PHLPP1,cnv_del,0.0,0.0,0.0,0.0,0.0
PHLPP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TAGLN2,mut_important,0.0,0.0,0.0,0.0,0.0
TAGLN2,cnv_del,0.0,0.0,0.0,0.0,0.0
TAGLN2,cnv_amp,0.0,0.0,0.0,0.0,0.0
BEST1,mut_important,0.0,0.0,0.0,0.0,0.0
BEST1,cnv_del,0.0,0.0,0.0,0.0,0.0
BEST1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF284,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF284,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF284,cnv_amp,0.0,0.0,0.0,0.0,0.0
GPATCH2,mut_important,0.0,0.0,0.0,0.0,0.0
GPATCH2,cnv_del,0.0,0.0,0.0,0.0,0.0
GPATCH2,cnv_amp,0.0,0.0,0.0,0.0,0.0
IFT80,mut_important,0.0,0.0,0.0,0.0,0.0
IFT80,cnv_del,0.0,0.0,0.0,0.0,0.0
IFT80,cnv_amp,0.0,0.0,0.0,0.0,0.0
OLFM2,mut_important,0.0,0.0,0.0,0.0,0.0
OLFM2,cnv_del,0.0,0.0,0.0,0.0,0.0
OLFM2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PKN3,mut_important,0.0,0.0,0.0,0.0,0.0
PKN3,cnv_del,0.0,0.0,0.0,0.0,0.0
PKN3,cnv_amp,0.0,0.0,0.0,0.0,0.0
DIRAS1,mut_important,0.0,0.0,0.0,0.0,0.0
DIRAS1,cnv_del,0.0,0.0,0.0,0.0,0.0
DIRAS1,cnv_amp,0.0,0.0,0.0,0.0,0.0
AHI1,mut_important,0.0,0.0,0.0,0.0,0.0
AHI1,cnv_del,0.0,0.0,0.0,0.0,0.0
AHI1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM120A,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM120A,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM120A,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF564,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF564,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF564,cnv_amp,0.0,0.0,0.0,0.0,0.0
EFNA1,mut_important,0.0,0.0,0.0,0.0,0.0
EFNA1,cnv_del,0.0,0.0,0.0,0.0,0.0
EFNA1,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR4C3,mut_important,0.0,0.0,0.0,0.0,0.0
OR4C3,cnv_del,0.0,0.0,0.0,0.0,0.0
OR4C3,cnv_amp,0.0,0.0,0.0,0.0,0.0
VPS18,mut_important,0.0,0.0,0.0,0.0,0.0
VPS18,cnv_del,0.0,0.0,0.0,0.0,0.0
VPS18,cnv_amp,0.0,0.0,0.0,0.0,0.0
XAB2,mut_important,0.0,0.0,0.0,0.0,0.0
XAB2,cnv_del,0.0,0.0,0.0,0.0,0.0
XAB2,cnv_amp,0.0,0.0,0.0,0.0,0.0
CORO1B,mut_important,0.0,0.0,0.0,0.0,0.0
CORO1B,cnv_del,0.0,0.0,0.0,0.0,0.0
CORO1B,cnv_amp,0.0,0.0,0.0,0.0,0.0
SPAG16,mut_important,0.0,0.0,0.0,0.0,0.0
SPAG16,cnv_del,0.0,0.0,0.0,0.0,0.0
SPAG16,cnv_amp,0.0,0.0,0.0,0.0,0.0
RNASE11,mut_important,0.0,0.0,0.0,0.0,0.0
RNASE11,cnv_del,0.0,0.0,0.0,0.0,0.0
RNASE11,cnv_amp,0.0,0.0,0.0,0.0,0.0
NAT9,mut_important,0.0,0.0,0.0,0.0,0.0
NAT9,cnv_del,0.0,0.0,0.0,0.0,0.0
NAT9,cnv_amp,0.0,0.0,0.0,0.0,0.0
RALGPS2,mut_important,0.0,0.0,0.0,0.0,0.0
RALGPS2,cnv_del,0.0,0.0,0.0,0.0,0.0
RALGPS2,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR4D6,mut_important,0.0,0.0,0.0,0.0,0.0
OR4D6,cnv_del,0.0,0.0,0.0,0.0,0.0
OR4D6,cnv_amp,0.0,0.0,0.0,0.0,0.0
BRD3,mut_important,0.0,0.0,0.0,0.0,0.0
BRD3,cnv_del,0.0,0.0,0.0,0.0,0.0
BRD3,cnv_amp,0.0,0.0,0.0,0.0,0.0
NSMAF,mut_important,0.0,0.0,0.0,0.0,0.0
NSMAF,cnv_del,0.0,0.0,0.0,0.0,0.0
NSMAF,cnv_amp,0.0,0.0,0.0,0.0,0.0
FN3K,mut_important,0.0,0.0,0.0,0.0,0.0
FN3K,cnv_del,0.0,0.0,0.0,0.0,0.0
FN3K,cnv_amp,0.0,0.0,0.0,0.0,0.0
FBXL3,mut_important,0.0,0.0,0.0,0.0,0.0
FBXL3,cnv_del,0.0,0.0,0.0,0.0,0.0
FBXL3,cnv_amp,0.0,0.0,0.0,0.0,0.0
DCBLD2,mut_important,0.0,0.0,0.0,0.0,0.0
DCBLD2,cnv_del,0.0,0.0,0.0,0.0,0.0
DCBLD2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PSMB2,mut_important,0.0,0.0,0.0,0.0,0.0
PSMB2,cnv_del,0.0,0.0,0.0,0.0,0.0
PSMB2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SPARCL1,mut_important,0.0,0.0,0.0,0.0,0.0
SPARCL1,cnv_del,0.0,0.0,0.0,0.0,0.0
SPARCL1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MLST8,mut_important,0.0,0.0,0.0,0.0,0.0
MLST8,cnv_del,0.0,0.0,0.0,0.0,0.0
MLST8,cnv_amp,0.0,0.0,0.0,0.0,0.0
AGT,mut_important,0.0,0.0,0.0,0.0,0.0
AGT,cnv_del,0.0,0.0,0.0,0.0,0.0
AGT,cnv_amp,0.0,0.0,0.0,0.0,0.0
CSTF3,mut_important,0.0,0.0,0.0,0.0,0.0
CSTF3,cnv_del,0.0,0.0,0.0,0.0,0.0
CSTF3,cnv_amp,0.0,0.0,0.0,0.0,0.0
MBD1,mut_important,0.0,0.0,0.0,0.0,0.0
MBD1,cnv_del,0.0,0.0,0.0,0.0,0.0
MBD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CAND2,mut_important,0.0,0.0,0.0,0.0,0.0
CAND2,cnv_del,0.0,0.0,0.0,0.0,0.0
CAND2,cnv_amp,0.0,0.0,0.0,0.0,0.0
