GSEA,Program
0.21399690000000002,0.0
-0.13488717,0.0
0.022026252000000003,0.0
-0.19101444,0.0
-0.15033631,0.0
0.05921081,0.0
-0.25215766,0.0
0.33090857,0.0
-0.12047777,0.0
-0.028239332000000002,0.0
-0.23928298,0.0
-0.43291482,0.0
0.6982829,0.0
-0.17192744,0.0
0.22329585,0.0
-0.17650494,0.0
0.011422575,0.0
0.4578975,0.0
0.11416939999999999,0.0
-0.11367965,0.0
0.040035404,0.0
-0.05696154,0.0
0.4531951,0.0
-0.024245495,0.0
0.4100962,0.0
-0.173123,0.0
0.005064667,0.0
0.14183483,0.0
0.11728903,0.0
0.36015436,0.0
-0.0064777030000000005,0.0
0.11158298,0.0
-0.17176537,0.0
0.09926201400000001,0.0
0.059747707000000004,0.0
0.33511564,0.0
-0.19466464,0.0
0.029515654,0.0
-0.26431933,0.0
0.6486261999999999,0.0
0.046960164000000006,0.0
-0.18690757,0.0
0.39451358,0.0
-0.50116754,0.0
0.1678855,0.0
-0.052671853,0.0
0.097506106,0.0
-0.14910187,0.0
-0.18488193,0.0
-0.15456939,0.0
0.36305267,0.0
-0.23109792,0.0
-0.06993279599999999,0.0
-0.06211012,0.0
-0.29653558,0.0
-0.30919364,0.0
0.2765631,0.0
0.020229122,0.0
-0.029122574,0.0
-0.26334253,0.0
-0.19701727,0.0
0.107170455,0.0
-0.17352763,0.0
0.48400575,0.0
-0.076140076,0.0
-0.03442317,0.0
-0.15792161,0.0
-0.22766219,0.0
0.33168787,0.0
0.049406134000000004,0.0
-0.07246173,0.0
-0.14432974,0.0
0.68344086,0.0
-0.043481633,0.0
-0.13382462,0.0
-0.19631888,0.0
-0.15130815,0.0
0.09510009,0.0
0.14593488,0.0
0.04901595,0.0
-0.110656224,0.0
-0.23767336,0.0
-0.1463108,0.0
-0.05491391599999999,0.0
-0.37098559999999997,0.0
-0.28999373,0.0
0.33303076,0.0
-0.073795736,0.0
-0.631041,0.0
-0.1927826,0.0
-0.25824553,0.0
0.005774901,0.0
-0.25022793,0.0
-0.055690005,0.0
-0.13456579999999999,0.0
-0.111154445,0.0
-0.07284679,0.0
-0.11897403,0.0
-0.21810421,0.0
-0.5890283000000001,0.0
-0.14964314,0.0
-0.28791678,0.0
-0.22705203,0.0
-0.51707375,0.0
0.38227427,0.0
-0.19906302,0.0
-0.15787433,0.0
-0.11408744,0.0
0.055962495999999994,0.0
-0.31017,0.0
-0.040945455,0.0
0.71869314,0.0
-0.22534865,0.0
-0.38387102,0.0
-0.1569057,0.0
-0.20232719,0.0
-0.32868537,0.0
0.18369384,0.0
-0.007498375,0.0
-0.28199509999999994,0.0
-0.011524341,0.0
-0.1704446,0.0
-0.24405679999999996,0.0
-0.09071694,0.0
-0.38648385,0.0
0.14426523,0.0
-0.20812799,0.0
0.14150922,0.0
0.067330696,0.0
0.045217823,0.0
-0.07281545,0.0
0.012045773999999999,0.0
0.23142879,0.0
0.68094516,0.0
0.00822678,0.0
0.5515968000000001,0.0
0.43378133,0.0
-0.06585234,0.0
-0.023584515,0.0
-0.46442688,0.0
0.27803153,0.0
0.40656465,0.0
0.41272733,0.0
-0.13114114,0.0
0.104131654,0.0
-0.057925045,0.0
-0.21934587,0.0
-0.15360597,0.0
0.35309887,0.0
-0.16437542,0.0
0.31101578,0.0
-0.21655149999999998,0.0
-0.18951486,0.0
-0.11972728,0.0
-0.13379455,0.0
-0.2595575,0.0
0.06465649,0.0
-0.54451907,0.0
-0.007581613,0.0
-0.034170814,0.0
-0.47340420000000005,0.0
0.034147885,0.0
-0.39805964,0.0
-0.16500337,0.0
-0.42660743,0.0
-0.58475757,0.0
-0.06046532,0.0
-0.08982793,0.0
-0.6063337,0.0
-0.24917729,0.0
-0.18693046,0.0
-0.10630445,0.0
-0.15045649,0.0
-0.19373141,0.0
0.26427567,0.0
-0.22985311,0.0
-0.2017046,0.0
0.15069376,0.0
-0.12135613,0.0
0.07582351,0.0
-0.02042923,0.0
0.30381572,0.0
0.2152175,0.0
-0.089009196,0.0
-0.5410098000000001,0.0
0.491249,0.0
-0.46534795,0.0
-0.12390596,0.0
-0.14567174,0.0
-0.15865220000000002,0.0
-0.098586045,0.0
-0.026680402000000002,0.0
-0.12746213,0.0
0.9612599000000001,0.0
0.103267334,0.0
-0.14760637,0.0
-0.023829944,0.0
-0.7018266,0.0
0.270673,0.0
0.06795543,0.0
-0.13382323,0.0
-0.18068420000000002,0.0
-0.08301174,0.0
-0.06671045,0.0
0.2620583,0.0
0.02479001,0.0
-0.081433244,0.0
-0.000167,0.0
0.25053948,0.0
0.37245503,0.0
-0.09922693,0.0
-0.7966937,0.0
-0.18814631,0.0
0.18890242,0.0
-0.14613229,0.0
-0.05183892,0.0
-0.22444743,0.0
0.17619558,0.0
0.11530353,0.0
-0.059177704000000005,0.0
-0.27199405,0.0
0.5674629,0.0
0.03954294,0.0
0.07383329400000001,0.0
-0.16948347,0.0
-0.3456837,0.0
-0.067501314,0.0
0.080975726,0.0
0.33685836,0.0
-0.13371825,0.0
-0.12189077,0.0
-0.14598432,0.0
-0.23648247,0.0
0.20013596,0.0
0.73270357,0.0
-0.13417937,0.0
-0.40356162,0.0
-0.23570068,0.0
-0.14349706,0.0
0.9632871,0.0
-0.19750504,0.0
-0.29968652,0.0
0.18721977,0.0
-0.22822413,0.0
-0.087064296,0.0
-0.14542267,0.0
0.49328069999999996,0.0
0.04552104,0.0
-0.14338689999999998,0.0
-0.34688988,0.0
-0.19048579,0.0
0.012351391000000001,0.0
-0.18401124,0.0
0.09158908,0.0
-0.26808086,0.0
0.4427188,0.0
0.21894476,0.0
0.37738258,0.0
-0.41460142,0.0
0.03918482,0.0
-0.09663938,0.0
-0.01714966,0.0
-0.65702826,0.0
-0.11911913,0.0
-0.063698895,0.0
-0.30441022,0.0
-0.11023265,0.0
-0.12153765,0.0
0.5117497999999999,0.0
0.5999413,0.0
-0.032311822999999996,0.0
-0.077880435,0.0
-0.13381587,0.0
0.09420439,0.0
0.4730124,0.0
-0.21023804,0.0
0.34093907,0.0
-0.0647645,0.0
-0.31084466,0.0
-0.30052656,0.0
-0.07292723,0.0
-0.083768785,0.0
-0.08666425,0.0
-0.21579564,0.0
0.71224046,0.0
-0.053187187999999996,0.0
0.34905174,0.0
-0.16721798,0.0
-0.23678670000000002,0.0
-0.28709534,0.0
-0.24825157,0.0
-0.16057929999999998,0.0
-0.06970643,0.0
-0.3886108,0.0
-0.45467672,0.0
0.03432155,0.0
-0.3624745,0.0
0.42354703,0.0
0.26435435,0.0
0.4448326,0.0
0.05456892,0.0
-0.24477848,0.0
-0.17981474,0.0
-0.20328529999999997,0.0
-0.018990414,0.0
0.020314258,0.0
-0.026724825,0.0
-0.14205821,0.0
0.25690308,0.0
0.34069115,0.0
-0.17159699,0.0
-0.15918615,0.0
0.5229013,0.0
-0.14472939999999998,0.0
0.28231087,0.0
-0.17222048,0.0
-0.043639474000000004,0.0
-0.34498397,0.0
0.35738733,0.0
-0.20314479,0.0
0.42282015,0.0
-0.17021519,0.0
0.1267393,0.0
-0.18973282,0.0
-0.14764223,0.0
-0.062280133,0.0
0.026829429,0.0
-0.33553168,0.0
-0.1407918,0.0
0.233645,0.0
-0.3055365,0.0
0.8478453000000001,0.0
-0.2971238,0.0
0.15418737,0.0
0.39057220000000004,0.0
0.09338351,0.0
0.14380467,0.0
0.18793716,0.0
-0.08417713,0.0
-0.06705247,0.0
-0.24057385,0.0
-0.19487248,0.0
0.06976614,0.0
0.38552812,0.0
-0.2019286,0.0
-0.124215804,0.0
0.054546744,0.0
0.14758702,0.0
-0.37670162,0.0
-0.2627357,0.0
0.37223074,0.0
-0.35955974,0.0
0.10702424,0.0
0.44235070000000004,0.0
-0.16066428,0.0
-0.28024283,0.0
-0.0035605420000000003,0.0
-0.13953874,0.0
0.26964656,0.0
-0.10560561,0.0
0.22822195,0.0
0.5206608,0.0
-0.13439481,0.0
0.00502899,0.0
0.75868684,0.0
-0.07677537,0.0
-0.08753303400000001,0.0
-0.26941013,0.0
-0.20433764,0.0
-0.2501609,0.0
0.28550145,0.0
-0.22788708,0.0
0.3981226,0.0
0.17767027,0.0
-0.16198465,0.0
-0.10366468,0.0
-0.43039078,0.0
0.0535775,0.0
0.4199384,0.0
0.008307881999999999,0.0
-0.3708869,0.0
-0.10866286,0.0
0.13994785,0.0
-0.25791392,0.0
-0.050368199999999995,0.0
0.021400109,0.0
-0.13476159,0.0
0.44521445,0.0
-0.34699896,0.0
-0.16098823,0.0
-0.053982474,0.0
-0.39973885,0.0
0.038260978,0.0
-0.31612548,0.0
-0.037529363999999996,0.0
0.16025712,0.0
0.17200458,0.0
0.38686794,0.0
-0.18148911,0.0
-0.22542068,0.0
0.44980282,0.0
-0.289613,0.0
-0.40347973,0.0
-0.20163237,0.0
-0.49186665,0.0
-0.23700052,0.0
0.04313145,0.0
0.09469949,0.0
-0.09038072,0.0
0.8694559999999999,0.0
-0.29172617,0.0
-0.28203586,0.0
-0.005978685,0.0
-0.20999925,0.0
-0.021559092999999998,0.0
0.45301512,0.0
-0.22549804,0.0
0.16552675,0.0
0.70937234,0.0
0.04711058,0.0
-0.00700602,0.0
-0.30884752,0.0
-0.08801556,0.0
0.06240265,0.0
-0.13138458,0.0
-0.13846824,0.0
-0.099674866,0.0
0.39018959999999997,0.0
-0.06329458,0.0
-0.18163143,0.0
-0.2566857,0.0
-0.296852,0.0
0.37181717,0.0
0.32270932,0.0
-0.31913847,0.0
-0.16483724,0.0
-0.2751872,0.0
0.24634656,0.0
-0.060994744000000004,0.0
0.37573153,0.0
0.09668917,0.0
0.5726188,0.0
0.47892618,0.0
0.24804384,0.0
0.010583656,0.0
0.013832687,0.0
0.2848597,0.0
-0.17005236,0.0
0.13691656,0.0
-0.45417586,0.0
-0.19107813,0.0
0.8039145000000001,0.0
-0.28284827,0.0
-0.16511795,0.0
-0.009309691,0.0
-0.40433437,0.0
-0.12837118,0.0
0.27174159999999997,0.0
0.25305393,0.0
-0.15465553,0.0
-0.13023399,0.0
0.25614613,0.0
0.3267797,0.0
-0.37674335,0.0
-0.20717756,0.0
0.27837116,0.0
0.34391496,0.0
-0.20099756,0.0
0.142255,0.0
0.30550190000000005,0.0
-0.23497032,0.0
-0.058042124,0.0
-0.37428248,0.0
0.16839974,0.0
0.1442299,0.0
-0.21079864,0.0
-0.25068897,0.0
-0.1563021,0.0
-0.20414996,0.0
-0.15878382,0.0
0.088323064,0.0
-0.14906755,0.0
-0.21217084,0.0
-0.024157607999999997,0.0
-0.20788611,0.0
-0.09058787,0.0
-0.29578699999999997,0.0
-0.34372859999999994,0.0
-0.034463514,0.0
-0.4416771,0.0
-0.25157595,0.0
-0.5293369000000001,0.0
0.35473886,0.0
-0.13385691,0.0
-0.13072097,0.0
0.11189759,0.0
0.2552913,0.0
-0.14023772,0.0
-0.24332702,0.0
-0.25082323,0.0
0.5063111,0.0
-0.008088269,0.0
-0.17685533,0.0
-0.4023253,0.0
-0.78369945,0.0
-0.088159174,0.0
0.000608,0.0
-0.06613409,0.0
-0.11417527,0.0
0.11490221,0.0
-0.25032428,0.0
0.22703995,0.0
-0.14809456,0.0
-0.10062154,0.0
-0.010504547,0.0
-0.2769803,0.0
1.0306325,0.0
-0.21426083,0.0
-0.42174715,0.0
-0.23753983,0.0
-0.1607614,0.0
0.26026514,0.0
0.17596705,0.0
-0.07885488,0.0
-0.1661518,0.0
-0.50800806,0.0
0.25754553,0.0
-0.12399549,0.0
0.34543496,0.0
0.24816899,0.0
-0.31526163,0.0
-0.029921822,0.0
-0.1507624,0.0
0.48195332,0.0
0.59757775,0.0
0.37785548,0.0
0.11680549400000001,0.0
-0.101747744,0.0
0.05575981,0.0
0.32132584,0.0
-0.15331781,0.0
0.91919065,0.0
-0.36818609999999996,0.0
-0.17962319,0.0
-0.53248924,0.0
-0.49402264,0.0
0.14744589,0.0
-0.007745938000000001,0.0
-0.23903672,0.0
-0.13858488,0.0
0.14340302,0.0
0.13287506,0.0
-0.17560962,0.0
-0.01761728,0.0
-0.006145168,0.0
0.22884606,0.0
-0.17670986,0.0
-0.19229801,0.0
-0.18399175,0.0
0.039353807000000005,0.0
0.35099992,0.0
-0.21348858,0.0
0.647343,0.0
-0.14420065,0.0
-0.022429117999999998,0.0
-0.14351408,0.0
-0.180033,0.0
-0.1408422,0.0
0.27369893,0.0
-0.12063863,0.0
-0.15883498,0.0
0.6815941,0.0
0.023178529,0.0
-0.16361795,0.0
-0.17487827,0.0
-0.08927553,0.0
0.34253779999999995,0.0
-0.31086662,0.0
-0.007545844,0.0
-0.2541035,0.0
-0.22219835,0.0
-0.03066301,0.0
-0.21135159,0.0
-0.08726669,0.0
0.45537984,0.0
0.35152897,0.0
0.10258715,0.0
0.05459635,0.0
0.22097084,0.0
-0.13009496,0.0
0.19228216,0.0
-0.16005515,0.0
0.014854563000000001,0.0
0.25578979999999996,0.0
0.25751704,0.0
0.012672286999999999,0.0
-0.109855965,0.0
-0.22687058,0.0
0.04160483,0.0
-0.32614499999999996,0.0
-0.20731889,0.0
-0.11100501,0.0
-0.0022976710000000003,0.0
-0.16289657,0.0
-0.09285373,0.0
-0.10038519,0.0
0.16908468,0.0
0.5670455,0.0
-0.100951634,0.0
0.2985837,0.0
-0.24272665,0.0
0.2156745,0.0
-0.3704809,0.0
0.26825634,0.0
-0.3383387,0.0
0.11805297,0.0
-0.9591687,0.0
-0.09574189,0.0
0.12507111,0.0
-0.30849040000000005,0.0
0.23025978,0.0
0.44395512,0.0
-0.08687331,0.0
0.06823398,0.0
-0.27366003,0.0
-0.09517067,0.0
-0.11523884,0.0
0.30353105,0.0
0.043222047,0.0
0.011770908,0.0
0.06618217,0.0
-0.07622755,0.0
-0.059799682,0.0
-0.34834874,0.0
-0.38947737,0.0
-0.34817594,0.0
-0.3568294,0.0
-0.44420305,0.0
0.17355622,0.0
-0.25252408,0.0
-0.25541106,0.0
0.09505807599999999,0.0
0.32030618,0.0
0.26190054,0.0
-0.06891221,0.0
-0.28552654,0.0
-0.10314881,0.0
-0.10676773,0.0
0.34918693,0.0
0.098623104,0.0
0.042293053,0.0
0.15299438,0.0
-0.26128179999999995,0.0
-0.5240311,0.0
0.03559004,0.0
-0.39346504,0.0
0.21423301,0.0
-0.27246666,0.0
0.0039014109999999996,0.0
0.6190217,0.0
-0.43457177,0.0
-0.17873876,0.0
-0.11884265,0.0
-0.17749418,0.0
0.103874765,0.0
0.06619736,0.0
-0.40716046,0.0
-0.10471837,0.0
-0.09296221,0.0
-0.40344572,0.0
-0.92577195,0.0
-0.34402138,0.0
-0.17658333,0.0
0.09559930000000001,0.0
-0.24678347,0.0
-0.023886777,0.0
0.30927256,0.0
0.11246237,0.0
0.009873594,0.0
-0.19020309999999999,0.0
0.21232101,0.0
-0.20444983,0.0
-0.07224061,0.0
-0.2870511,0.0
-0.042877667,0.0
-0.19055899999999998,0.0
-0.25168037,0.0
-0.17413586,0.0
-0.1298511,0.0
0.040403914,0.0
0.16823812,0.0
-0.2869773,0.0
0.3127034,0.0
-0.11275813,0.0
-0.056520898,0.0
0.39004629999999996,0.0
0.9801243000000001,0.0
-0.05939015,0.0
-0.1505112,0.0
-0.26377326,0.0
0.060670055,0.0
-0.7030944,0.0
-0.034078643,0.0
-0.20898412,0.0
-0.17092012,0.0
0.10603308,0.0
-0.16671951,0.0
0.46800014,0.0
-0.27138194,0.0
-0.15732835,0.0
0.2204828,0.0
-0.19194207,0.0
0.575902,0.0
-0.081616685,0.0
-0.58274376,0.0
-0.28048918,0.0
-0.06974745,0.0
-0.1602485,0.0
0.35759982,0.0
0.10475082,0.0
-0.12363153,0.0
-0.005858242,0.0
0.31191959999999996,0.0
0.2909594,0.0
-0.041532725,0.0
-0.312581,0.0
0.07342468,0.0
0.27961773,0.0
-0.43965438,0.0
-0.5952049,0.0
-0.094342805,0.0
-0.37314153,0.0
0.16555983,0.0
0.2763703,0.0
-0.15749781,0.0
-0.35700859999999995,0.0
0.08470198,0.0
-0.5266166999999999,0.0
0.005225149,0.0
-0.49953663,0.0
-0.17191584,0.0
-0.5132649,0.0
-0.11551016,0.0
-0.15069383,0.0
-0.10763696,0.0
-0.16044746,0.0
-0.055898156,0.0
0.23570062,0.0
-0.068559654,0.0
-0.055763587,0.0
0.5524589,0.0
0.036016893,0.0
-0.08267191,0.0
-0.09403130400000001,0.0
-0.14837801,0.0
-0.14753847,0.0
0.43657429999999997,0.0
0.06073296,0.0
-0.18676208,0.0
-0.05297666400000001,0.0
-0.26949286,0.0
-0.5084737,0.0
-0.22857246,0.0
-0.41026282,0.0
0.30182259999999994,0.0
0.13967328,0.0
-0.2971458,0.0
0.291747,0.0
-0.17305738,0.0
-0.0008300000000000001,0.0
0.013572691999999999,0.0
0.46806943,0.0
-0.09349627,0.0
0.03356978,0.0
-0.23776314,0.0
-0.4187358,0.0
-0.20817731,0.0
-0.23197053,0.0
0.27544609999999997,0.0
0.3155301,0.0
-0.20926370000000002,0.0
0.19266185,0.0
-0.11795528,0.0
-0.00951044,0.0
-0.36913344,0.0
-0.24019118,0.0
0.42020340000000006,0.0
0.055974122,0.0
-0.43273792,0.0
-0.21545854,0.0
-0.19296336,0.0
0.17951049,0.0
0.43422657,0.0
-0.24566351,0.0
-0.04972952,0.0
0.03132287,0.0
-0.37107792,0.0
-0.1593581,0.0
-0.27275659999999996,0.0
-0.085770346,0.0
-0.136693,0.0
0.20586605,0.0
0.043222792,0.0
0.18941109,0.0
0.27115625,0.0
-0.35298827,0.0
-0.43401309999999993,0.0
0.4215642,0.0
0.021325272000000003,0.0
-0.06684348,0.0
-0.013911146999999999,0.0
0.21690945,0.0
0.46145326,0.0
-0.32254457,0.0
-0.10845618,0.0
-0.44155163,0.0
-0.19130774,0.0
-0.039532199999999997,0.0
0.049522217,0.0
-0.16177388,0.0
-0.56230396,0.0
-0.31697622,0.0
-0.5674537,0.0
-0.10569906,0.0
0.17763685,0.0
-0.11593522,0.0
-0.13158892,0.0
-0.21838099,0.0
-0.3104553,0.0
-0.05717194,0.0
-0.31668323,0.0
-0.1730608,0.0
-0.110534824,0.0
-0.24258187,0.0
-0.15812698,0.0
0.016821653,0.0
-0.12882343,0.0
-0.4812653,0.0
0.41831090000000004,0.0
0.062041044000000004,0.0
-0.24114588,0.0
0.20824955,0.0
-0.21653679,0.0
-0.20134367,0.0
0.16883756,0.0
-0.04734333,0.0
-0.38273913,0.0
-0.11914587,0.0
-0.069895506,0.0
0.13254252,0.0
0.35759473,0.0
-0.22986077,0.0
-0.17810331,0.0
0.008839266,0.0
0.08834887,0.0
-0.03473611,0.0
-0.18570077,0.0
0.14903958,0.0
0.26871154,0.0
0.16516054,0.0
0.16872802,0.0
0.27872723,0.0
-0.03066565,0.0
-0.01684127,0.0
-0.46986530000000004,0.0
0.13809322,0.0
-0.19278888,0.0
-0.28925353,0.0
-0.5858613,0.0
-0.10879094,0.0
-0.08654164,0.0
-0.31209502,0.0
0.8642811,0.0
-0.16232763,0.0
-0.3555295,0.0
0.517998,0.0
-0.13831876,0.0
0.40571234,0.0
-0.17567942,0.0
0.090304404,0.0
0.18934937,0.0
0.27744123,0.0
0.16544007,0.0
-0.2688006,0.0
-0.06874742,0.0
-0.35394067,0.0
0.1901473,0.0
-0.18046059,0.0
-0.18155187,0.0
-0.23436591,0.0
0.38020408,0.0
0.33805442,0.0
-0.19204567,0.0
-0.057157293,0.0
-0.26234323,0.0
0.18284783,0.0
0.65523195,0.0
-0.7304536,0.0
0.2112475,0.0
-0.28163868,0.0
-0.12797832,0.0
0.16938566,0.0
0.033099174,0.0
0.35065314,0.0
0.31671372,0.0
-0.07938257,0.0
0.20478052,0.0
0.06706876,0.0
-0.11353195,0.0
0.16309573,0.0
0.28977959999999997,0.0
0.08941088,0.0
-0.052421737,0.0
-0.4686505999999999,0.0
-0.18766770000000002,0.0
-0.13555746,0.0
0.06376249,0.0
-0.13008562,0.0
-0.095659845,0.0
-0.16502135,0.0
-0.36354887,0.0
-0.18124354,0.0
-0.05926895,0.0
0.22304780000000002,0.0
0.14340553,0.0
-0.24627498,0.0
-0.18229611,0.0
-0.012772676,0.0
0.048079252,0.0
-0.29844284,0.0
-0.40595505,0.0
0.67131466,0.0
-0.40425609999999995,0.0
0.10152337,0.0
0.07115897,0.0
-0.12965968,0.0
-0.07155097,0.0
0.30455405,0.0
-0.18958789,0.0
0.031960156,0.0
-0.17493150000000002,0.0
-0.1694997,0.0
-0.7215520999999999,0.0
-0.61108387,0.0
-0.110749125,0.0
-0.23232393,0.0
-0.12810907,0.0
-0.25746346,0.0
-0.21511020000000003,0.0
-0.15206467,0.0
0.3520739,0.0
0.06451313,0.0
-0.110884905,0.0
0.30706300000000003,0.0
-0.57029265,0.0
0.35377336,0.0
-0.050093856,0.0
0.5682008000000001,0.0
-0.17393734,0.0
-0.2585784,0.0
-0.37907815,0.0
0.19146794,0.0
-0.34784496,0.0
0.11527871,0.0
-0.13417955,0.0
-0.10658445,0.0
-0.25772035,0.0
0.014028813000000001,0.0
-0.10113679,0.0
-0.43116766,0.0
0.12863457,0.0
-0.173466,0.0
-0.59245133,0.0
-0.42608902,0.0
0.11736444,0.0
0.17501864,0.0
0.08757212,0.0
-0.44698894,0.0
-0.16175455,0.0
-0.13618493,0.0
-0.39415944,0.0
0.10227919,0.0
-0.103315726,0.0
0.39959859999999997,0.0
-0.09126587,0.0
-0.17403805,0.0
-0.24430086,0.0
-0.14874315,0.0
-0.23089974,0.0
0.11644801,0.0
0.065545835,0.0
-0.55300415,0.0
-0.10666494,0.0
0.7471496999999999,0.0
-0.11720258,0.0
0.5274631,0.0
0.060946237,0.0
-0.41531685,0.0
-0.1079734,0.0
-0.15868336,0.0
-0.030607627999999998,0.0
0.024050552000000003,0.0
-0.10252639,0.0
0.021418985,0.0
-0.09091836,0.0
-0.28404257,0.0
-0.17839049,0.0
-0.07511868,0.0
0.9003793,0.0
-0.060895868,0.0
0.2158187,0.0
0.045006614,0.0
-0.6422025,0.0
0.36164194,0.0
-0.060395832999999996,0.0
-0.04059224,0.0
0.32532513,0.0
-0.044069592000000005,0.0
-0.49878132,0.0
-0.26654429999999996,0.0
0.65324223,0.0
0.33570376,0.0
0.34173173,0.0
-0.029365582,0.0
0.23251715,0.0
-0.5816420999999999,0.0
-0.37187955,0.0
-0.3286965,0.0
-0.25941542,0.0
-0.34711137,0.0
-0.14925368,0.0
-0.2982988,0.0
-0.34152904,0.0
-0.11614684,0.0
-0.2787983,0.0
-0.06404365599999999,0.0
0.17508413,0.0
0.19082578,0.0
0.56905246,0.0
-0.41071337,0.0
-0.33438122,0.0
0.37159604,0.0
-0.19041002,0.0
-0.30370325,0.0
-0.55794275,0.0
-0.07445241,0.0
-0.18952432,0.0
-0.12631832,0.0
0.00715553,0.0
-0.28789416,0.0
0.036635537,0.0
-0.1793504,0.0
0.21659887,0.0
0.16816849,0.0
-0.16014856,0.0
-0.13695672,0.0
-0.33201063,0.0
0.08283067,0.0
-0.35548088,0.0
-0.3912532,0.0
-0.23043546,0.0
-0.09043911,0.0
-0.18372637,0.0
-0.19030999,0.0
-0.3961186,0.0
0.1602634,0.0
0.05403601,0.0
0.069290936,0.0
0.21162377,0.0
-0.21710037,0.0
-0.14636196,0.0
-0.10504681,0.0
-0.116837464,0.0
0.2650754,0.0
0.046350725,0.0
-0.06918176,0.0
-0.055868275,0.0
-0.06412594,0.0
-0.31322485,0.0
-0.18804953,0.0
0.38571328,0.0
-0.2751358,0.0
0.057169742999999995,0.0
-0.19391952,0.0
-0.10910412,0.0
-0.27242076,0.0
-0.30615437,0.0
-0.16093805,0.0
0.10883362,0.0
-0.16057116,0.0
0.08734604,0.0
0.47828075,0.0
-0.5830139,0.0
-0.21439297,0.0
-0.20797084,0.0
-0.19218767,0.0
0.17739025,0.0
-0.2180575,0.0
0.18159185,0.0
0.049105138,0.0
-0.23295741,0.0
-0.12373057,0.0
0.06685259,0.0
0.06641995,0.0
0.15175956,0.0
-0.33197322,0.0
-0.065510795,0.0
0.20962292,0.0
-0.20020457,0.0
-0.105503455,0.0
-0.15153547,0.0
-0.13173941,0.0
-0.19430165,0.0
-0.14527787,0.0
-0.25251707,0.0
-0.49319384,0.0
0.013713758000000001,0.0
-0.3044476,0.0
-0.20527677,0.0
-0.021543847,0.0
-0.35906783,0.0
0.14062664,0.0
-0.27359453,0.0
-0.26586223,0.0
-0.09181057,0.0
-0.10321107,0.0
-0.15974611,0.0
-0.36056963,0.0
-0.20987906,0.0
-0.11484669,0.0
0.3850028,0.0
1.8983349999999999,0.0
-0.20454724,0.0
0.4571378,0.0
-0.29307997,0.0
-0.32293642,0.0
-0.003625195,0.0
0.20078385,0.0
-0.24208471,0.0
-0.4350075,0.0
0.12119351,0.0
-0.28642905,0.0
0.5038452,0.0
-0.37082309999999996,0.0
-0.16230384,0.0
0.4063368,0.0
-0.18743648,0.0
0.045231514,0.0
-0.24939916,0.0
-0.03541830000000001,0.0
0.27058744,0.0
0.053410884000000006,0.0
0.00610734,0.0
0.2519437,0.0
-0.30177750000000003,0.0
-0.28673318,0.0
-0.10571349,0.0
0.018844087,0.0
-0.19011906,0.0
-0.094281934,0.0
-0.060542047,0.0
-0.07759542,0.0
-0.23153017,0.0
0.08666072,0.0
-0.21273775,0.0
-0.34588206,0.0
0.40149045,0.0
0.06667385,0.0
-0.27593490000000004,0.0
-0.29007754,0.0
0.093651414,0.0
-0.22525534,0.0
-0.26179582,0.0
-0.34201574,0.0
0.3982736,0.0
-0.036524463,0.0
-0.18342912,0.0
-0.047401253,0.0
0.36332306,0.0
-0.027881932999999998,0.0
0.67362434,0.0
0.2850533,0.0
-0.41119259999999996,0.0
-0.34619279999999997,0.0
-0.26847526,0.0
0.024035336,0.0
-0.20702067,0.0
0.26677334,0.0
0.05426393,0.0
0.3398159,0.0
-0.32103756,0.0
-0.3932587,0.0
-0.31152228,0.0
0.008988828,0.0
-0.059367992,0.0
-0.10563054,0.0
-0.070887014,0.0
-0.12469905,0.0
-0.15223661,0.0
-0.27136084,0.0
0.014291476000000001,0.0
-0.1928425,0.0
-0.23830804,0.0
0.04517124,0.0
0.40119326,0.0
0.47111923,0.0
0.36562678,0.0
-0.16863334,0.0
0.2644637,0.0
-0.07276757,0.0
0.09611869599999999,0.0
0.009723165,0.0
-0.2653006,0.0
0.15852037,0.0
-0.09905865,0.0
-0.24185883,0.0
-0.024137238,0.0
-0.14843647,0.0
0.083195016,0.0
0.15122846,0.0
0.21674709,0.0
-0.47812170000000004,0.0
0.30805752,0.0
-0.06631846,0.0
-0.06919724,0.0
-0.28449255,0.0
-0.12980194,0.0
-0.27429616,0.0
-0.17897835,0.0
0.065207034,0.0
-0.35945207,0.0
-0.18425837,0.0
-0.35680476,0.0
-0.12168369400000001,0.0
0.01841792,0.0
-0.19309157,0.0
-0.032840392999999996,0.0
0.10936952400000001,0.0
0.48531303,0.0
0.25410920000000004,0.0
-0.24755566,0.0
0.04876669,0.0
-0.15491946,0.0
-0.3610049,0.0
-0.013937027,0.0
0.00840785,0.0
-0.15635929,0.0
0.11198323,0.0
0.07439848,0.0
0.15770435,0.0
-0.17178210000000002,0.0
0.26177034,0.0
-0.07103931,0.0
-0.1842557,0.0
-0.08916771,0.0
-0.12337386,0.0
-0.1578979,0.0
0.22093642,0.0
-0.13507709,0.0
0.11251858599999999,0.0
-0.08983743,0.0
0.004838653,0.0
0.5005621,0.0
-0.02530574,0.0
0.19671834,0.0
-0.2672112,0.0
0.5442677,0.0
0.2924731,0.0
-0.17294253,0.0
0.011646072,0.0
-0.28217885,0.0
-0.17194021,0.0
-0.027099751000000002,0.0
-0.12070818,0.0
0.75776577,0.0
0.1250952,0.0
0.841518,0.0
-0.19296479,0.0
